lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
bit_nn	nn1	1838	1	fic_1838_7250.txt-2608-32	 	He is an independent abstraction -- one of that class, who do not seem aware that any feelings are to be consulted but their own, and who take the last bit, as if unconscious that it is consecrated to that useful divinity " manners; " lads, who always run in first when the bell rings, and can not get their boots off when any body tumbles overboard; who, when compelled to share their bed with another, lie in that engrossing posture called " cattycornered, " and when obliged to rise early, whistle, sing and dance, that none may enjoy the slumbers denied to them; -- in short, he strongly resembles that engaging species of the human kind, who think it creditable to talk loud at theatres and concerts, and to encore songs and concertos which	152:155	0:745	He is an independent abstraction -- one of that class , who do not seem aware that any feelings are to be consulted but their own , and who take the last bit , as if unconscious that it is consecrated to that useful divinity " manners ; " lads , who always run in first when the bell rings , and can not get their boots off when any body tumbles overboard ; who , when compelled to share their bed with another , lie in that engrossing posture called " cattycornered , " and when obliged to rise early , whistle , sing and dance , that none may enjoy the slumbers denied to them ; -- in short , he strongly resembles that engaging species of the human kind , who think it creditable to talk loud at theatres and concerts , and to encore songs and concertos which	32	0:152	he be an independent abstraction -- one of that class , who do not seem aware that any feeling be to be consult but their own , and who take the last bit , as if unconscious that it be consecrate to that useful divinity " manner ; " lad , who always run in first when the bell ring , and can not get their boot off when any body tumble overboard ; who , when compel to share their bed with another , lie in that engross posture call " cattycornered , " and when oblige to rise early , whistle , sing and dance , that none may enjoy the slumber deny to them ; -- in short , he strongly resemble that engage species of the human kind , who think it creditable to talk loud at theater and concert , and to encore song and concerto which	pphs1 vbz at1 jj nn1 z mc1 io dd1 nn1 y pnqs vd0 xx vvi jj cst dd nn2 vbr to vbi vvn ccb appge da y cc pnqs vv0 at md nn1 y cs21 cs22 jj cst pph1 vbz vvn ii dd1 jj nn1 " nn2 y " nn2 y pnqs rr vvn_vv0 ii_rp@ md cs at nn1 nn2_vvz y cc vm xx vvi appge nn2 rp_ii cs_rrq dd nn1 vvz_nn2 rl y pnqs y cs_rrq vvn to vvi appge nn1 iw dd1 y vv0 ii dd1 jj@_nn1@_vvg nn1 vvn_vvd@ " vvd_<sub> y " cc cs_rrq vvn to vvi rr_jj y vv0_nn1 y vv0 cc nn1_vv0 y cst pn vm vvi at nn2 vvn_vvd ii ppho2 y z rr21 rr22 y pphs1 rr vvz cst_dd1 jj_vvg nn io at jj_nn1 nn1 y pnqs vv0 pph1 jj to vvi rr_jj ii nn2 cc nn2 y cc to vvi nn2 cc nn2 ddq
bit_nn	nn1	1840	1	fic_1840_7332.txt-2076-49	 	One day, when Fanny and Miss Atherton were together in the latter's chamber -- it was one of those gloomy days of autumn when the fire looks so pleasant within and everything so unpleasant without -- on such a day, while Fanny was busied with a bit of fancywork, Miss Atherton was busy in rummaging in her trunks among a number of letters and trinkets, when looking up, she said: " Fanny, what a dull day -- it's enough to give one the horrors to look out;	245:248	0:456	One day , when Fanny and Miss Atherton were together in the latter 's chamber -- it was one of those gloomy days of autumn when the fire looks so pleasant within and everything so unpleasant without -- on such a day , while Fanny was busied with a bit of fancywork , Miss Atherton was busy in rummaging in her trunks among a number of letters and trinkets , when looking up , she said : " Fanny , what a dull day -- it 's enough to give one the horrors to look out ;	49	0:97	one day , when fanny and miss atherton be together in the latter 's chamber -- it be one of those gloomy day of autumn when the fire look so pleasant within and everything so unpleasant without -- on such a day , while fanny be busy with a bit of fancywork , miss atherton be busy in rummage in her trunk among a number of letter and trinket , when look up , she say : " fanny , what a dull day -- it be enough to give one the horror to look out ;	mc1 nnt1 y rrq np1_jj_nn1 cc nnb np1 vbdr rl ii at da ge nn1 z pph1 vbdz mc1 io dd2 jj nnt2 io nnt1 rrq_cs at nn1 vvz rg_rr jj rl@_ii cc pn1 rg_rr jj iw z ii da at1 nnt1 y cs np1_nn1 vbdz vvn@ iw at1 nn1 io nn1 y nnb np1 vbdz jj ii vvg ii_rp@ appge nn2 ii at1 nn1 io nn2 cc nn2_vvz y cs vvg rp y pphs1 vvd y " np1_jj_nn1 y ddq at1 jj nnt1 z pph1 vbz dd to vvi pn1_mc1 at nn2 to vvi rp y
bit_nn	nn2	1837	1	nf_1837_757476.txt-767-14	 	Take a hundred and fifty fine large oysters, and pick off carefully the bits of shell that may be sticking to them.	72:76	0:115	Take a hundred and fifty fine large oysters , and pick off carefully the bits of shell that may be sticking to them .	14	0:24	take a hundred and fifty fine large oyster , and pick off carefully the bit of shell that may be stick to them .	vv0 at1 m cc mc jj jj nn2 y cc vv0 rp rr at nn2 io nn1_vv0 cst_dd1 vm vbi vvg_jj ii ppho2 y
bit_nn	nn1	1851	1	fic_1851_3300.txt-1984-5	 	I only see a little bit, but of course you know the rules and	20:23	0:61	I only see a little bit , but of course you know the rules and	5	0:15	i only see a little bit , but of course you know the rule and	ppis1 rr vv0 at1 jj nn1 y ccb rr21 rr22 ppy vv0 at nn2 cc
bit_nn	nn1	1833	1	fic_1833_7240.txt-1787-3	 	There was a bit of paper attached to the bundle, which proved to be a memorandum of the articles it contained, by Mr. G. himself.	12:15	0:129	There was a bit of paper attached to the bundle , which proved to be a memorandum of the articles it contained , by Mr. G. himself .	3	0:28	there be a bit of paper attach to the bundle , which prove to be a memorandum of the article it contain , by mr.- g.-a himself .	ex vbdz at1 nn1 io nn1 vvn ii at nn1 y ddq vvd to vbi at1 nn1 io at nn2 pph1 vvd y ii nnb np1 ppx1 y
bit_nn	nn1	1838	1	fic_1838_7547.txt-2696-2	 	and a bit of a shrew; Now you dear little thing, light and airy, Pray do nt you think I could hold you?	6:9	0:103	and a bit of a shrew ; Now you dear little thing , light and airy , Pray do nt you think I could hold you ?	2	0:27	and a bit of a shrew ; now you dear little thing , light and airy , pray do nt you think i could hold you ?	cc at1 nn1 io at1 nn1 y rt ppy jj_rr@ jj_da1 nn1 y jj_nn1 cc jj y vv0 vd0 zz ppy vvi ppis1 vm vvi ppy y
bit_nn	nn1	1858	1	fic_1858_1282.txt-3157-23	 	Maria, ' she would say, ' of a thing with a weasel of dirty paints in his hands, and a bit of canvas, cut, may be, from some old ship's sail, before him, and he trying to get some curious notion upon it!	87:90	0:203	Maria , ' she would say , ' of a thing with a weasel of dirty paints in his hands , and a bit of canvas , cut , may be , from some old ship 's sail , before him , and he trying to get some curious notion upon it !	23	0:53	maria , ' she would say , ' of a thing with a weasel of dirty paint in his hand , and a bit of canvas , cut , may be , from some old ship 's sail , before him , and he try to get some curious notion upon it !	np1 y "@ pphs1 vm vvi y "@_ge io at1 nn1 iw at1 nn1 io jj nn2 ii appge nn2 y cc at1 nn1 io nn1 y vv0_vvn_nn1_vvd@ y vm vbi y ii dd jj nn1 ge nn1@_vv0 y ii ppho1 y cc pphs1 vvg to vvi dd jj nn1 ii pph1 !
bit_nn	nn1	1823	1	fic_1823_7248.txt-2489-20	 	Brother, ' said I, as we stood side by side, again, holding our horses by the bit and throat lash, to steady them, under the movement of the boat -- this is the third time that	78:81	0:176	Brother , ' said I , as we stood side by side , again , holding our horses by the bit and throat lash , to steady them , under the movement of the boat -- this is the third time that	20	0:42	brother , ' say i , as we stand side by side , again , hold our horse by the bit and throat lash , to steady them , under the movement of the boat -- this be the third time that	nn1 y ge_"@ vvd ppis1_mc1% y csa ppis2 vvd nn1 ii nn1 y rt y vvg appge nn2 ii at nn1 cc nn1 nn1_vv0 y to vvi ppho2 y ii at nn1 io at nn1 z dd1 vbz at md nnt1 cst
bit_nn	nn1	1856	1	fic_1856_1552.txt-8126-21	 	who was only thirty-four; and Miss Ellen whispered back, in reply: -- " She hasn't the slightest bit of shame! "	97:100	0:112	who was only thirty-four ; and Miss Ellen whispered back , in reply : -- " She has n't the slightest bit of shame ! "	21	0:26	who be only thirty-four ; and miss ellen whisper back , in reply : -- " she have n't the slight bit of shame ! "	pnqs vbdz rr mc y cc nnb np1 vvd rp y ii nn1 y z " pphs1 vhz xx at jjt nn1 io nn1 ! "
bit_nn	nn1	1833	1	fic_1833_7321.txt-2268-4	 	We had a little bit of a tussle here to see who should be appointed agent to go to Washington to tell the President to hold on to the territory down to Madawaska.	16:19	0:162	We had a little bit of a tussle here to see who should be appointed agent to go to Washington to tell the President to hold on to the territory down to Madawaska .	4	0:34	we have a little bit of a tussle here to see who should be appoint agent to go to washington to tell the president to hold on to the territory down to madawaska .	ppis2 vhd at1 jj nn1 io at1 nn1 rl to vvi pnqs vm vbi vvn_jj@ nn1 to vvi ii np1 to vvi at nn1 to vvi rp_ii21 ii_ii22 at nn1 rp ii np1 y
bit_nn	nn1	1859	1	fic_1859_9037.txt-439-7	 	said the old lady, " every bit and grain of my comfort is gone, " and removing her spectacles she continued silently rubbing them through her apron till Ellen, who was standing at the window on tip-toe, announced that Jane Stilman was coming with her " changeable silk on. "	27:30	0:274	said the old lady , " every bit and grain of my comfort is gone , " and removing her spectacles she continued silently rubbing them through her apron till Ellen , who was standing at the window on tip-toe , announced that Jane Stilman was coming with her " changeable silk on . "	7	0:55	say the old lady , " every bit and grain of my comfort be go , " and remove her spectacle she continue silently rub them through her apron till ellen , who be stand at the window on tip-toe , announce that jane stilman be come with her " changeable silk on . "	vvd at jj nn1 y " at1 nn1 cc nn1 io appge nn1 vbz vvn y " cc vvg appge nn2 pphs1 vvd rr vvg ppho2 ii_rp@ appge nn1 ii_cs np1 y pnqs vbdz vvg ii at nn1 ii nn1_jj y vvd_vvn cst np1 np1 vbdz vvg iw appge_ppho1 " jj nn1 rp@_ii y "
bit_nn	nn1	1837	1	nf_1837_757476.txt-1114-18	 	Lay the beef in the middle of the sheet of paste, and put on the top a bit of butter rolled in flour.	71:74	0:101	Lay the beef in the middle of the sheet of paste , and put on the top a bit of butter rolled in flour .	18	0:25	lay the beef in the middle of the sheet of paste , and put on the top a bit of butter roll in flour .	vv0 at nn1 ii at nn1 io at nn1 io nn1 y cc vvd_vv0_vvn rp at nn1_jj at1 nn1 io nn1 vvn_vvd ii nn1 y
bit_nn	nn2	1860	1	fic_1860_3347.txt-573-8	 	Now those cracked plates and saucers, and bits of china, were all the ornaments Maggie had for her house; and they were very precious to her.	42:46	0:141	Now those cracked plates and saucers , and bits of china , were all the ornaments Maggie had for her house ; and they were very precious to her .	8	0:30	now those cracked plate and saucer , and bit of china , be all the ornament maggie have for her house ; and they be very precious to her .	rt dd2 jj nn2 cc nn2 y cc nn2 io nn1 y vbdr db at nn2 np1 vhd if appge nn1 y cc pphs2 vbdr rg jj ii ppho1 y
bit_nn	nn1	1849	1	fic_1849_7231.txt-2627-10	 	The best of us are but sinful, and the bit will get between the teeth. "	39:42	0:72	The best of us are but sinful , and the bit will get between the teeth . "	10	0:18	the best of us be but sinful , and the bit will get between the tooth . "	at jjt_rrt io ppio2 vbr ccb jj y cc at nn1 vm vvi ii at nn2 y "
bit_nn	nn2	1833	1	fic_1833_7321.txt-3755-25	 	I have been to work on it ever since we was at the RipRaps; and tho ' it has been sometimes all pulled to bits, to git in some notions we didn't think on, yet it will look pritty slick, I tell you when it ' s done; and we will lay on paint enuf to kiver up all the cracks and seams.	106:110	0:282	I have been to work on it ever since we was at the RipRaps ; and tho ' it has been sometimes all pulled to bits , to git in some notions we did n't think on , yet it will look pritty slick , I tell you when it ' s done ; and we will lay on paint enuf to kiver up all the cracks and seams .	25	0:70	i have be to work on it ever since we be at the ripraps ; and though ' it have be sometimes all pull to bit , to get in some notion we do n't think on , yet it will look pritty slick , i tell you when it ' s do ; and we will lay on paint enuf to kiver up all the crack and seam .	ppis1 vh0 vbn to@_ii vvi_nn1 ii pph1 rr cs ppis2 vbdz ii at nn2_np1 y cc nn1 ge pph1 vhz vbn rt rr@_db vvn_vvd ii nn2 y ii nn1 ii dd nn2 ppis2 vdd xx vvi rp@ y rr pph1 vm vvi jj_<sub> nn1_jj y ppis1 vv0 ppy cs_rrq pph1 "@_ge zz1 vdn y cc ppis2 vm vvi ii_rp@ nn1 nn1_vv0 to vvi rp db at nn2 cc nn2 y
bit_nn	nn1	1844	1	fic_1844_7081.txt-853-11	 	Tremblingly she drew from the bosom of her faded frock a bit of green silk.	57:60	0:75	Tremblingly she drew from the bosom of her faded frock a bit of green silk .	11	0:16	tremblingly she draw from the bosom of her fade frock a bit of green silk .	rr pphs1 vvd ii at nn1 io appge jj nn1_vv0 at1 nn1 io jj nn1 y
bit_nn	nn1	1840	1	fic_1840_7332.txt-2839-38	 	She found that individual in, behind his counter, dealing flattery on a bumpkin customer by wholesale, for the purpose of getting a retail profit of a sixpence out of him in the sale of a bit of ribbon for his sweetheart.	188:191	0:221	She found that individual in , behind his counter , dealing flattery on a bumpkin customer by wholesale , for the purpose of getting a retail profit of a sixpence out of him in the sale of a bit of ribbon for his sweetheart .	38	0:45	she find that individual in , behind his counter , deal flattery on a bumpkin customer by wholesale , for the purpose of get a retail profit of a sixpence out of him in the sale of a bit of ribbon for his sweetheart .	pphs1 vvd dd1_cst nn1_jj rp@_ii y ii appge nn1 y vvg nn1 ii at1 nn1 nn1 ii jj_nn1@ y if at nn1 io vvg at1 jj nn1 io at1 nn ii21 ii22 ppho1 ii at nn1 io at1 nn1 io nn1 if appge nn1 y
bit_nn	nn2	1830	1	fic_1830_7238.txt-227-10	 	and a magnifying-glass, abroad after flowers and butterflies or bits of variegated flint; and there another group, their cheeks flushed with joy and their eyes lighted with girlish hope, ascending and descending by the hour -- like the shapes that were seen by the patriarch -- between the top of the cliff and the narrow beach below, and by a path as like a ladder as a path could well be: here a cottage or two half buried among the trees, and there a fisherman's hut which appears either to have slipped down, hut hedges earth and all, from the very top of the cliff, or to have been carried where it is by a very high tide.	64:68	0:627	and a magnifying-glass , abroad after flowers and butterflies or bits of variegated flint ; and there another group , their cheeks flushed with joy and their eyes lighted with girlish hope , ascending and descending by the hour -- like the shapes that were seen by the patriarch -- between the top of the cliff and the narrow beach below , and by a path as like a ladder as a path could well be : here a cottage or two half buried among the trees , and there a fisherman 's hut which appears either to have slipped down , hut hedges earth and all , from the very top of the cliff , or to have been carried where it is by a very high tide .	10	0:130	and a magnifying-glass , abroad after flower and butterfly or bit of variegated flint ; and there another group , their cheek flush with joy and their eye light with girlish hope , ascending and descend by the hour -- like the shape that be see by the patriarch -- between the top of the cliff and the narrow beach below , and by a path as like a ladder as a path could well be : here a cottage or two half bury among the tree , and there a fisherman 's hut which appear either to have slip down , hut hedge earth and all , from the very top of the cliff , or to have be carry where it be by a very high tide .	cc at1 nn1_jj y rl ii_cs nn2 cc nn2 cc nn2 io jj nn1 y cc rl dd1 nn1 y appge nn2 vvn_vvd iw nn1 cc appge nn2 vvn_vvd iw jj nn1 y jj cc vvg_jj ii at nnt1 z ii at nn2 cst vbdr vvn ii at nn1 z ii at nn1 io at nn1 cc at jj nn1 rl y cc ii at1 nn1 csa ii at1 nn1 ii_csa at1 nn1 vm rr vbi y rl at1 nn1 cc mc db_rr@ vvn ii at nn2 y cc rl_ex at1 nn1 ge nn1 ddq vvz rr to vhi vvn@ rp y nn1 nn2 nn1 cc db_rr@ y ii at jj nn1 io at nn1 y cc to vhi vbn vvn cs_rrq pph1 vbz ii at1 rg jj nn1 y
bit_nn	nn1	1859	1	fic_1859_270.txt-4126-24	 	Two large tears orbed themselves beneath the Professor's lids, - - in obedience to the principle of gravitation celebrated in that delicious bit of bladdery bathos, " The very law that moulds a tear, " with which the " Edinburgh Review " attempted to put down Master George Gordon when that	141:144	0:290	Two large tears orbed themselves beneath the Professor 's lids , - - in obedience to the principle of gravitation celebrated in that delicious bit of bladdery bathos , " The very law that moulds a tear , " with which the " Edinburgh Review " attempted to put down Master George Gordon when that	24	0:55	two large tear orb themselves beneath the professor 's lid , - - in obedience to the principle of gravitation celebrate in that delicious bit of bladdery bathos , " the very law that mould a tear , " with which the " edinburgh review " attempt to put down master george gordon when that	mc jj nn2 vvd_<sub> ppx2 ii at nn1 ge nn2 y y_<sub> y_<sub> ii_<sub> nn1 ii at nn1 io nn1 vvn_vvd ii dd1 jj nn1 io jj_nn1 nn2 y " at jj nn1 cst_dd1 vvz@ at1 nn1 y " iw ddq at " np1 np1@_nn1 " vvd_vvn to vvi rp_ii@ nnb np1 np1 cs_rrq dd1
bit_nn	nn1	1853	1	fic_1853_9040.txt-3483-43	 	Nor did he slacken rein till the feet of his work horses struck on the pavement before the main entrance of the house, and with their sides panting against the wide bands of faded leather composing their harness, stood champing the bit, and foaming as though they had run a race.	232:235	0:279	Nor did he slacken rein till the feet of his work horses struck on the pavement before the main entrance of the house , and with their sides panting against the wide bands of faded leather composing their harness , stood champing the bit , and foaming as though they had run a race .	43	0:55	nor do he slacken rein till the foot of his work horse strike on the pavement before the main entrance of the house , and with their side pant against the wide band of fade leather compose their harness , stand champ the bit , and foaming as though they have run a race .	cc vdd pphs1 vvi nn1_vv0 ii_cs at nn2 io appge nn1 nn2 vvn_vvd ii at nn1 ii_cs at jj nn1 io at nn1 y cc iw appge nn2 vvg ii at jj nn2 io jj nn1 vvg appge nn1 y vvd vvg at nn1 y cc jj cs21 cs22 pphs2 vhd vvn at1 nn1 y
bit_nn	nn1	1830	1	fic_1830_7238.txt-76-6	 	It would have passed for a bit of Mexican sculpture, if it had been dug up in that part of the world.	27:30	0:101	It would have passed for a bit of Mexican sculpture , if it had been dug up in that part of the world .	6	0:24	it would have pass for a bit of mexican sculpture , if it have be dig up in that part of the world .	pph1 vm vhi vvn if at1 nn1 io jj nn1 y cs pph1 vhd vbn vvn@ rp ii dd1 nn1 io at nn1 y
bit_nn	nn2	1859	1	nf_1859_747504.txt-1366-77	 	Over the first door are the words, " Hopital des Foux, " over the second, " Hopital des Malades, " and over the third, " Hopital des Gueux " Another caricature represented Law sitting in a large caldron, boiling over the flames of popular mad ness, surrounded by an impetuous multitude, who /z/ were pouring all their gold and silver into it, and receiving gladly in exchange the bits of paper which he distributed among them by handfuls.	380:384	0:438	Over the first door are the words , " Hopital des Foux , " over the second , " Hopital des Malades , " and over the third , " Hopital des Gueux " Another caricature represented Law sitting in a large caldron , boiling over the flames of popular mad ness , surrounded by an impetuous multitude , who /z/ were pouring all their gold and silver into it , and receiving gladly in exchange the bits of paper which he distributed among them by handfuls .	77	0:88	over the first door be the word , " hopital des foux , " over the second , " hopital des malades , " and over the third , " hopital des gueux " another caricature represent law sit in a large caldron , boil over the flame of popular mad ness , surround by an impetuous multitude , who /z/ be pour all their gold and silver into it , and receive gladly in exchange the bit of paper which he distribute among them by handful .	ii at md nn1 vbr at nn2 y " np1 np1 np1_<sub> y " ii at nnt1_md y " np1 np1 np2 y " cc ii_rp at md y " np1 np1 vv0_np1 " dd1 nn1 vvd_vvn nn1 vvg ii_rp@ at1 jj nn1 y vvg ii_rp at nn2 io jj jj nn1 y vvn ii at1 jj nn1 y pnqs vv0_jj vbdr vvg db appge nn1 cc nn1 ii pph1 y cc vvg rr ii nn1 at nn2 io nn1 ddq pphs1 vvd@ ii ppho2 ii nn2 y
bit_nn	nn2	1855	1	fic_1855_9053.txt-401-19	 	Ellie carefully arranged the cover, and suppressing her tears, betook herself to kindling the two or three bits of wood which she had reserved.	107:111	0:143	Ellie carefully arranged the cover , and suppressing her tears , betook herself to kindling the two or three bits of wood which she had reserved .	19	0:27	ellie carefully arrange the cover , and suppress her tear , betook herself to kindle the two or three bit of wood which she have reserve .	np1 rr vvd at nn1 y cc vvg appge nn2 y vvd ppx1 ii vvg at mc cc mc nn2 io nn1 ddq pphs1 vhd vvn y
bit_nn	nn1	1855	1	nf_1855_748146.txt-1524-6	 	I shall send you a little bit of it with regard to Lord Byron, which I for got to send you before, and you can mention it or not, as it suits your pur	26:29	0:150	I shall send you a little bit of it with regard to Lord Byron , which I for got to send you before , and you can mention it or not , as it suits your pur	6	0:37	i shall send you a little bit of it with regard to lord byron , which i for get to send you before , and you can mention it or not , as it suit your pur	ppis1 vm vvi ppy at1 jj nn1 io pph1 ii31 ii32 ii33 nnb np1 y ddq ppis1 cs% vvn to vvi ppy rt y cc ppy vm vvi pph1 cc xx y csa pph1 vvz appge nn1
bit_nn	nn1	1835	1	fic_1835_7328.txt-40-16	 	surveyors met, and, notwithstanding long rigmarole remarks from farmer Styles, who was a bit of a scamp, the surveying progressed rapidly.	89:92	0:138	surveyors met , and , notwithstanding long rigmarole remarks from farmer Styles , who was a bit of a scamp , the surveying progressed rapidly .	16	0:26	surveyor meet , and , notwithstanding long rigmarole remark from farmer style , who be a bit of a scamp , the survey progress rapidly .	nn2 vvd_vvn y cc y rr_ii jj nn1 vvz_nn2 ii nn1 nn2 y pnqs vbdz at1 nn1 io at1 nn1 y at nn1% vvd_vvn rr y
bit_nn	nn2	1832	1	mag_1832_554167.txt-358-41	 	Some insects, disgusted with the insecurity of life and property on earth, deposit their eggs, so that their young may first see the light under water; the grubs provide a lodging with leaves, straws, or bits // of stone.	204:208	0:221	Some insects , disgusted with the insecurity of life and property on earth , deposit their eggs , so that their young may first see the light under water ; the grubs provide a lodging with leaves , straws , or bits // of stone .	41	0:46	some insect , disgusted with the insecurity of life and property on earth , deposit their egg , so that their young may first see the light under water ; the grub provide a lodge with leaf , straw , or bit // of stone .	dd nn2 y jj iw at nn1 io nn1 cc nn1 ii nn1 y vv0 appge nn2 y cs21 cs22 appge jj vm md vvi at nn1_jj ii nn1 y at nn2 vv0 at1 nn1@ iw nn2 y nn2 y cc nn2 mc_<sub> io nn1 y
bit_nn	nn2	1860	1	fic_1860_9072.txt-1590-18	 	She had made sufficient pretence of eating, and had found occupation for some minutes past in breaking bits of bread into the leben, or curdled milk, intended for Ayib's breakfast.	103:107	0:180	She had made sufficient pretence of eating , and had found occupation for some minutes past in breaking bits of bread into the leben , or curdled milk , intended for Ayib 's breakfast .	18	0:35	she have make sufficient pretense of eating , and have find occupation for some minute past in break bit of bread into the leben , or curdled milk , intend for ayib 's breakfast .	pphs1 vhd vvn jj nn1 io nn1_vvg y cc vhd vvn nn1 if dd nnt2 rl ii vvg nn2 io nn1 ii at nn1_jj y cc jj nn1 y vvn_vvd if np1 ge nn1 y
bit_nn	nn1	1846	1	mag_1846_523866.txt-135-34	 	The wild beast in his forest haunt, Must own him for his lord: // The desert steed, no dangers daunt With fiery hoof and flying mane, And mouth unworn by bit or rein, Must feel the lash and cord: And to the neck-encirling yoke, The untamed mountain-bull be broke.	154:157	0:263	The wild beast in his forest haunt , Must own him for his lord : // The desert steed , no dangers daunt With fiery hoof and flying mane , And mouth unworn by bit or rein , Must feel the lash and cord : And to the neck-encirling yoke , The untamed mountain-bull be broke .	34	0:57	the wild beast in his forest haunt , must own him for his lord : // the desert steed , no danger daunt with fiery hoof and fly mane , and mouth unworn by bit or rein , must feel the lash and cord : and to the neck-encirling yoke , the untamed mountain-bull be break .	at jj nn1 ii appge nn1 nn1_vv0 y vm vvi ppho1 if appge nn1 y vv0_<sub> at nn1 nn1 y at nn2 vv0 iw jj nn1 cc jj_vvg nn1 y cc nn1_vv0% jj ii nn1 cc nn1_vv0 y vm vvi at nn1 cc nn1_vv0@ y cc ii at jj_<sub> nn1 y at jj jj_<sub> vbi vvn%_jj@ y
bit_nn	nn2	1856	1	fic_1856_1281.txt-3685-0	 	Bits of artificial flowers are strewn about the carpet, a shawl is seen thrown over one chair, a mantle over another; the light is half shut off-everything bears evidence of the gaieties of luxurious life, the sumptuous revel and the debauch.	0:4	0:242	Bits of artificial flowers are strewn about the carpet , a shawl is seen thrown over one chair , a mantle over another ; the light is half shut off-everything bears evidence of the gaieties of luxurious life , the sumptuous revel and the debauch .	0	0:46	bit of artificial flower be strew about the carpet , a shawl be see throw over one chair , a mantle over another ; the light be half shut off-everything bear evidence of the gaieties of luxurious life , the sumptuous revel and the debauch .	nn2 io jj nn2 vbr vvn ii at nn1 y at1 nn1 vbz vvn vvn ii_rp mc1 nn1 y at1 nn1 ii dd1 y at nn1 vbz db_rr@ vv0_vvd_vvn_jj jj_<sub> vvz@ nn1 io at nn2 io jj nn1 y at jj vv0 cc at nn1 y
bit_nn	nn1	1811	1	fic_1811_8637.txt-1110-25	 	No merchant has been up the country lately, and his majesty is out of paper; so I wrote my official letter on a bit of slate, and here is the copy.	112:115	0:147	No merchant has been up the country lately , and his majesty is out of paper ; so I wrote my official letter on a bit of slate , and here is the copy .	25	0:35	no merchant have be up the country lately , and his majesty be out of paper ; so i write my official letter on a bit of slate , and here be the copy .	at_uh nn1 vhz vbn rp_ii@ at nn1 rr y cc appge nn1 vbz ii21 ii22 nn1 y rr_cs@ ppis1 vvd appge jj_nn1 nn1 ii at1 nn1 io nn1 y cc rl vbz at nn1 y
bit_nn	nn1	1835	1	fic_1835_7328.txt-1895-71	 	been through so much excitement as you have lately; and, " continued Willoughby, smiling, " a man who keeps all his passions down with the rein and bit, except his ambition, must expect the blues, as you call them -- particularly, if he has such strong passions, in other respects, as a certain friend of mine, they will get the bit between their teeth, sometimes, and bound away.	329:332	0:380	been through so much excitement as you have lately ; and , " continued Willoughby , smiling , " a man who keeps all his passions down with the rein and bit , except his ambition , must expect the blues , as you call them -- particularly , if he has such strong passions , in other respects , as a certain friend of mine , they will get the bit between their teeth , sometimes , and bound away .	71	0:82	be through so much excitement as you have lately ; and , " continue willoughby , smile , " a man who keep all his passion down with the rein and bit , except his ambition , must expect the blue , as you call them -- particularly , if he have such strong passion , in other respect , as a certain friend of mine , they will get the bit between their tooth , sometimes , and bind away .	vbn ii_rp@ rg da1 nn1 csa ppy vh0 rr y cc y " vvd np1 y vvg_jj y " at1 nn1 pnqs vvz db appge nn2 rp iw at nn1 cc nn1_vvd y cs_ii appge nn1 y vm vvi at nn2 y csa ppy vv0 ppho2 z rr y cs pphs1 vhz da jj nn2 y ii jj nn2 y csa_ii at1 jj nn1 io ppge y pphs2 vm vvi at nn1 ii appge nn2 y rt y cc vvd_vvn rl y
bit_nn	nn2	1849	1	nf_1849_748465.txt-1596-8	 	the copies of architectural beauties, and small bits of landscape, by Messrs.	48:52	0:77	the copies of architectural beauties , and small bits of landscape , by Messrs .	8	0:15	the copy of architectural beauty , and small bit of landscape , by messrs .	at nn2 io jj nn2 y cc jj nn2 io nn1 y ii nn2 y
bit_nn	nn2	1837	1	nf_1837_757476.txt-537-19	 	Lay it on a stand or trivet in a deep dish or pan, and stick it over with bits of butter rolled in flour.	74:78	0:105	Lay it on a stand or trivet in a deep dish or pan , and stick it over with bits of butter rolled in flour .	19	0:26	lay it on a stand or trivet in a deep dish or pan , and stick it over with bit of butter roll in flour .	vv0 pph1 ii_rp@ at1 nn1 cc vv0_nn1 ii_rp@ at1 jj nn1 cc nn1 y cc vv0 pph1 rp iw nn2 io nn1 vvn_vvd ii nn1 y
bit_nn	nn1_vvd	1837	1	nf_1837_757476.txt-3891-24	 	Disperse among the pieces some very small bits of alum, each about the bigness of a grain of corn, and allowing one bit to every pound of the melon-rind.	116:119	0:153	Disperse among the pieces some very small bits of alum , each about the bigness of a grain of corn , and allowing one bit to every pound of the melon-rind .	24	0:32	disperse among the piece some very small bit of alum , each about the bigness of a grain of corn , and allow one bit to every pound of the melon-rind .	vv0 ii at nn2 dd rg jj nn2 io nn1 y dd1 ii at nn1 io at1 nn1 io nn1 y cc vvg mc1 nn1_vvd ii at1 nn1 io at nn1_<sub> y
bit_nn	nn1	1823	1	fic_1823_7214.txt-2604-6	 	Yon gallant steed impatiently champs his bit, as if he longed for his lovely burthen. "	41:44	0:87	Yon gallant steed impatiently champs his bit , as if he longed for his lovely burthen . "	6	0:18	yon gallant steed impatiently champs his bit , as if he long for his lovely burthen . "	dd jj nn1 rr nn2 appge nn1 y cs21 cs22 pphs1 vvd if appge jj nn1 y "
