p_c_results_id	pair1_results	pair2_results	pair3_results	pair4_results	pair5_results	pair6_results
269|1	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:3:2.0	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0
166|1	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:2:2.0
249|1	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_2:2:1.0	study_usage_1|study_usage_5:2:2.0
221|1	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_3:3:4.0
384|1	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_6:1:3.0
309|1	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0
283|1	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_4:1:2.0
89|1	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0
225|1	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_2:1:1.0
61|1	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_3:1:4.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_5:2:2.0
286|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:3:2.0
9|1	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_6:3:3.0	study_usage_1|study_usage_4:2:2.0
175|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:4:3.0
155|1	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:2:2.0
207|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:3:2.0	study_usage_1|study_usage_2:1:1.0
245|1	study_usage_1|study_usage_6:1:3.0	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_2:3:1.0	study_usage_1|study_usage_3:3:4.0	study_usage_1|study_usage_4:2:2.0
408|1	study_usage_1|study_usage_6:4:3.0	study_usage_1|study_usage_4:1:2.0	study_usage_1|study_usage_5:1:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0
90|1	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_5:2:2.0	study_usage_1|study_usage_2:2:1.0	study_usage_1|study_usage_6:2:3.0	study_usage_1|study_usage_3:2:4.0
174|1	study_usage_1|study_usage_5:3:2.0	study_usage_1|study_usage_3:4:4.0	study_usage_1|study_usage_2:1:1.0	study_usage_1|study_usage_4:2:2.0	study_usage_1|study_usage_6:4:3.0
17|3	mag_1962_311690.txt-9-8|mag_2002_385360.txt-30-3:2:4.0	mag_1962_311690.txt-9-8|mag_2004_415362.txt-103-15:2:4.0	mag_1962_311690.txt-9-8|nf_1992_773879.txt-884-9:2:4.0	mag_1962_311690.txt-9-8|news_1988_668892.txt-4-9:1:1.0	mag_1962_311690.txt-9-8|mag_2000_403677.txt-77-3:1:3.0	mag_1962_311690.txt-9-8|mag_1992_423150.txt-30-24:1:2.0
383|3	mag_1962_311690.txt-9-8|mag_2004_415362.txt-103-15:1:4.0	mag_1962_311690.txt-9-8|mag_2000_403677.txt-77-3:2:3.0	mag_1962_311690.txt-9-8|mag_2002_385360.txt-30-3:1:4.0	mag_1962_311690.txt-9-8|nf_1992_773879.txt-884-9:1:4.0	mag_1962_311690.txt-9-8|news_1988_668892.txt-4-9:4:1.0	mag_1962_311690.txt-9-8|mag_1992_423150.txt-30-24:3:2.0
376|3	mag_1962_311690.txt-9-8|mag_2000_403677.txt-77-3:2:3.0	mag_1962_311690.txt-9-8|mag_2002_385360.txt-30-3:4:4.0	mag_1962_311690.txt-9-8|nf_1992_773879.txt-884-9:2:4.0	mag_1962_311690.txt-9-8|mag_2004_415362.txt-103-15:3:4.0	mag_1962_311690.txt-9-8|mag_1992_423150.txt-30-24:1:2.0	mag_1962_311690.txt-9-8|news_1988_668892.txt-4-9:1:1.0
215|3	mag_1962_311690.txt-9-8|news_1988_668892.txt-4-9:1:1.0	mag_1962_311690.txt-9-8|mag_2004_415362.txt-103-15:3:4.0	mag_1962_311690.txt-9-8|mag_2000_403677.txt-77-3:1:3.0	mag_1962_311690.txt-9-8|nf_1992_773879.txt-884-9:3:4.0	mag_1962_311690.txt-9-8|mag_1992_423150.txt-30-24:2:2.0	mag_1962_311690.txt-9-8|mag_2002_385360.txt-30-3:4:4.0
169|4	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:1:3.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:1:1.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:1:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:3:4.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0
268|4	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:2:3.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:3:2.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:3:4.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:3:2.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:2:1.0
358|4	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:1:1.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:1:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:3:4.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:1:3.0
412|4	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:2:1.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:2:2.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:1:2.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:2:3.0
375|4	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:2:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:3:3.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:2:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:3:1.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0
6|4	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:2:3.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:1:1.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:3:4.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0
105|4	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:2:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:3:4.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:1:1.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:1:3.0
290|4	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:2:4.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:1:2.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:1:3.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:2:1.0
257|4	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:3:2.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:2:1.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:3:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:3:3.0
365|4	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:2:2.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:2:2.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:3:1.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:2:3.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0
284|4	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:3:1.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:2:3.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0
10|4	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:3:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:3:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:3:3.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:2:1.0
243|4	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:3:4.0	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:3:1.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:2:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:1:3.0
407|4	fic_1847_2352.txt-2533-11|mag_1960_246914.txt-5-27:3:1.0	fic_1964_781989.txt-1510-8|mag_1960_246914.txt-5-27:1:2.0	fic_1968_10498.txt-1883-3|mag_1960_246914.txt-5-27:1:2.0	fic_1995_39274.txt-17-38|mag_1960_246914.txt-5-27:1:2.0	fic_1856_2470.txt-3106-5|mag_1960_246914.txt-5-27:1:3.0	fic_1827_8772.txt-128-9|mag_1960_246914.txt-5-27:4:4.0
54|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:2:2.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:2:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0
389|5	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:2:1.0
369|5	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:2:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:4:4.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0
88|5	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:2:2.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:3:4.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0
216|5	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:2:2.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0
240|5	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0
396|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:3:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0
302|5	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0
8|5	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:4:4.0
248|5	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:1:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:2:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0
181|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0
303|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:3:4.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:2:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:2:2.0
109|5	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:3:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:4:4.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:2:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:4:2.0
502|5	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:2:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:2:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:3:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0
194|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0
52|5	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:1:4.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0
386|5	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:3:4.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0
263|5	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:2:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:2:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:2:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:2:2.0
93|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:4:4.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:3:1.0
276|5	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0
177|5	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:1:4.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:1:3.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:3:1.0
159|5	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:3:2.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:4:4.0
256|5	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:3:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:2:2.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:1:1.0
266|5	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:4:4.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:2:3.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:2:1.0
397|5	fic_1995_39279.txt-448-14|mag_2005_380198.txt-2-51:2:4.0	fic_1995_39274.txt-549-6|mag_2005_380198.txt-2-51:1:2.0	mag_1833_564542.txt-49-6|mag_2005_380198.txt-2-51:1:1.0	mag_1982_298124.txt-17-12|mag_2005_380198.txt-2-51:1:1.0	fic_1846_8819.txt-1554-0|mag_2005_380198.txt-2-51:3:1.0	fic_1964_10443.txt-4110-1|mag_2005_380198.txt-2-51:3:3.0
252|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:2:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0
295|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0
67|6	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0
214|6	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:2:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:2:4.0
184|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:4:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:2:1.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:3:3.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:4:4.0
83|6	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:2:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0
152|6	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:1:4.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:1:4.0	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:1:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:1:3.0
198|6	fic_2000_52518.txt-317-5|fic_2009_36786.txt-91-3:2:4.0	fic_2000_52518.txt-317-5|nf_1846_748061.txt-1284-3:1:1.0	fic_2000_52518.txt-317-5|fic_2002_47139.txt-175-11:3:4.0	fic_2000_52518.txt-317-5|fic_2009_36731.txt-175-10:4:4.0	fic_2000_52518.txt-317-5|mag_2007_390968.txt-43-4:2:3.0	fic_2000_52518.txt-317-5|mag_1828_553927.txt-412-12:1:1.0
