lemma	identifier1	identifier2	judgment	mapped_label	cosine_similarity
bit	fic_1848_7265.txt-153-9	fic_1856_1281.txt-3685-0	2.0	4	0.7789052724838257
bit	fic_1848_7265.txt-153-9	fic_1982_10690.txt-4985-19	3.0	4	0.7840519547462463
bit	fic_1848_7265.txt-153-9	fic_2009_36750.txt-54-11	1.0	1	0.3082107901573181
bit	fic_1848_7265.txt-153-9	nf_1969_774314.txt-476-11	1.0	1	0.264675498008728
bit	fic_1849_7167.txt-913-19	fic_1850_7222.txt-1753-50	3.0	4	0.8448910713195801
bit	fic_1849_7167.txt-913-19	fic_1975_10601.txt-872-29	2.0	4	0.7917510271072388
bit	fic_1849_7167.txt-913-19	nf_1997_773513.txt-272-7	1.0	2	0.47046324610710144
bit	fic_1849_7231.txt-2627-10	fic_1853_9040.txt-3483-43	4.0	4	0.803748369216919
bit	fic_1849_7231.txt-2627-10	fic_1968_23855.txt-157-35	1.0	2	0.4616001844406128
bit	fic_1849_7231.txt-2627-10	mag_1846_523866.txt-135-34	4.0	4	0.8490602374076843
bit	fic_1849_7231.txt-2627-10	mag_1990_420108.txt-9-10	1.0	1	0.32567161321640015
bit	fic_1849_7231.txt-2627-10	nf_1853_747976.txt-1572-25	1.0	2	0.45411279797554016
bit	fic_1849_7231.txt-2627-10	nf_1997_773513.txt-272-7	1.0	1	0.3072987198829651
bit	fic_1850_7222.txt-1746-26	fic_1998_43216.txt-276-4	4.0	4	0.9342424869537354
bit	fic_1851_3300.txt-1984-5	mag_1846_523866.txt-135-34	1.0	1	0.17205160856246948
bit	fic_1852_69.txt-575-14	fic_1859_270.txt-4126-24	3.0	3	0.697731614112854
bit	fic_1852_69.txt-575-14	nf_1969_774314.txt-477-2	1.0	3	0.5906553268432617
bit	fic_1853_9040.txt-3483-43	fic_1859_270.txt-4126-24	1.0	2	0.5252938866615295
bit	fic_1853_9040.txt-3483-43	fic_1983_10712.txt-1546-9	1.0	2	0.5051019191741943
bit	fic_1853_9040.txt-3483-43	mag_1845_555339.txt-10-10	1.0	2	0.5337370038032532
bit	fic_1853_9040.txt-3483-43	mag_1990_420108.txt-9-10	1.0	2	0.3499397933483124
bit	fic_1853_9040.txt-3483-43	mag_1999_407884.txt-518-22	1.0	1	0.3034888505935669
bit	fic_1853_9040.txt-3483-43	nf_1837_757476.txt-3891-24	1.0	3	0.6776492595672607
bit	fic_1853_9040.txt-3483-43	nf_1976_774315.txt-296-13	1.0	3	0.703231930732727
bit	fic_1853_9158.txt-97-26	fic_1859_9037.txt-439-7	1.0	1	0.22404247522354126
bit	fic_1853_9158.txt-97-26	fic_1982_10698.txt-560-9	1.0	2	0.37177759408950806
bit	fic_1853_9158.txt-97-26	fic_2007_52343.txt-275-5	1.0	1	0.26315736770629883
bit	fic_1853_9158.txt-97-26	mag_1991_422593.txt-378-23	1.0	1	0.24022844433784485
bit	fic_1853_9158.txt-97-26	mag_2002_383464.txt-63-18	1.0	1	0.2700105905532837
bit	fic_1853_9158.txt-97-26	nf_1969_774314.txt-476-11	1.0	2	0.40676236152648926
bit	fic_1853_9158.txt-97-26	nf_1976_774315.txt-296-13	2.0	2	0.5405188798904419
bit	fic_1855_9053.txt-1148-7	mag_2009_405396.txt-22-5	2.0	2	0.48691457509994507
bit	fic_1855_9053.txt-1148-7	nf_1976_774315.txt-296-13	1.0	3	0.7442256212234497
bit	fic_1856_1281.txt-3685-0	fic_1860_616.txt-648-21	4.0	4	0.8298648595809937
bit	fic_1856_1281.txt-3685-0	fic_1964_10453.txt-834-4	3.0	3	0.6108084321022034
bit	fic_1856_1281.txt-3685-0	fic_2007_52343.txt-275-5	3.0	3	0.6391853094100952
bit	fic_1856_1281.txt-3685-0	mag_1832_554167.txt-450-5	3.0	4	0.931230902671814
bit	fic_1856_1281.txt-3685-0	news_1987_668817.txt-35-9	2.0	2	0.5372167229652405
bit	fic_1856_1281.txt-3685-0	nf_1837_757476.txt-1114-18	4.0	4	0.7697126269340515
bit	fic_1856_1552.txt-8126-21	fic_1961_780072.txt-2205-4	4.0	4	0.9084120392799377
bit	fic_1856_1552.txt-8126-21	fic_1998_43216.txt-276-4	3.0	4	0.9068679809570312
bit	fic_1856_1552.txt-8126-21	fic_2009_36336.txt-4-5	3.0	4	0.9587929844856262
bit	fic_1856_1552.txt-8126-21	mag_1832_554167.txt-358-41	3.0	2	0.48101118206977844
bit	fic_1856_1552.txt-8126-21	news_1998_610624.txt-107-35	3.0	4	0.8976410627365112
bit	fic_1856_2880.txt-4678-3	fic_2000_29253.txt-333-7	4.0	4	0.9352916479110718
bit	fic_1856_5515.txt-524-25	fic_1964_10453.txt-834-4	4.0	4	0.909156084060669
bit	fic_1856_5515.txt-524-25	fic_2002_27923.txt-256-14	3.0	4	0.7503766417503357
bit	fic_1856_9779.txt-6280-1	fic_2007_52343.txt-275-5	3.0	3	0.6761741042137146
bit	fic_1858_1282.txt-3157-23	nf_1976_774315.txt-296-13	1.0	2	0.4731813669204712
bit	fic_1859_270.txt-4126-24	fic_1983_10712.txt-1546-9	2.0	4	0.7609755992889404
bit	fic_1859_270.txt-502-14	fic_2000_29253.txt-333-7	4.0	3	0.6604729890823364
bit	fic_1860_9165.txt-3399-17	fic_2007_33609.txt-17-5	3.0	4	0.7829025983810425
bit	fic_1860_9165.txt-3399-17	nf_1859_747504.txt-1366-77	3.0	2	0.4338701367378235
bit	fic_1860_9168.txt-3231-22	fic_2000_29253.txt-333-7	3.0	3	0.6966453790664673
bit	fic_1960_23770.txt-175-8	fic_2002_27923.txt-256-14	3.0	3	0.5870725512504578
bit	fic_1960_23770.txt-175-8	fic_2009_36638.txt-804-0	4.0	4	0.8976225852966309
bit	fic_1960_23770.txt-175-8	nf_1837_757476.txt-3891-24	3.0	4	0.8779083490371704
bit	fic_1964_10453.txt-834-4	fic_1964_14121.txt-148-7	3.0	2	0.5364776849746704
bit	fic_1964_10453.txt-834-4	fic_1998_43216.txt-276-4	3.0	4	0.9112169742584229
bit	fic_1964_10453.txt-834-4	mag_1855_556100.txt-248-14	4.0	4	0.8262472152709961
bit	fic_1964_10453.txt-834-4	news_1985_668615.txt-35-11	2.0	2	0.4010648727416992
bit	fic_1964_10453.txt-834-4	nf_1997_773513.txt-269-34	1.0	2	0.43648242950439453
bit	fic_1966_1008.txt-3443-14	fic_2000_29253.txt-333-7	3.0	3	0.7078245282173157
bit	fic_1966_1008.txt-3443-14	nf_1837_757476.txt-537-19	3.0	3	0.6184534430503845
bit	fic_1966_10469.txt-2680-20	news_1987_668817.txt-35-9	2.0	2	0.5042934417724609
bit	fic_1966_10469.txt-2680-20	nf_1969_774314.txt-477-2	1.0	2	0.549769401550293
bit	fic_1968_10498.txt-2290-1	fic_1982_10690.txt-4985-19	2.0	3	0.6744251251220703
bit	fic_1968_10498.txt-2290-1	nf_1969_774314.txt-490-17	1.0	3	0.7081528902053833
bit	fic_1968_23855.txt-157-35	fic_1975_10601.txt-872-29	3.0	3	0.5669650435447693
bit	fic_1968_23855.txt-157-35	nf_1997_773513.txt-272-7	1.0	1	0.3100009262561798
bit	fic_1969_10521.txt-5644-1	nf_1837_757476.txt-537-19	4.0	4	0.9372283816337585
bit	fic_1972_5633.txt-170-12	nf_1837_757476.txt-537-19	4.0	4	0.8981858491897583
bit	fic_1975_10601.txt-872-29	mag_1845_555339.txt-10-10	2.0	2	0.5413036346435547
bit	fic_1975_10601.txt-872-29	mag_1990_420108.txt-9-10	3.0	4	0.8321451544761658
bit	fic_1975_10601.txt-872-29	nf_1976_774315.txt-296-13	1.0	1	0.290671169757843
bit	fic_1975_780111.txt-2178-3	fic_1977_10629.txt-2755-16	3.0	3	0.5753169059753418
bit	fic_1975_780111.txt-2178-3	fic_1989_10785.txt-3149-14	4.0	4	0.8678252696990967
bit	fic_1975_780111.txt-2178-3	nf_1838_747482.txt-1671-13	4.0	3	0.567545473575592
bit	fic_1980_10671.txt-1020-34	fic_2000_29253.txt-333-7	3.0	4	0.9283524751663208
bit	fic_1982_10687.txt-11810-22	news_1987_668817.txt-35-9	3.0	3	0.6099077463150024
bit	fic_1982_10698.txt-560-9	fic_2009_36638.txt-804-0	4.0	4	0.9338312149047852
bit	fic_1982_10698.txt-560-9	mag_1846_523866.txt-135-34	1.0	1	0.3044019937515259
bit	fic_1982_10698.txt-560-9	mag_1977_490791.txt-9-13	3.0	3	0.7080495357513428
bit	fic_1982_10698.txt-560-9	nf_1969_774314.txt-476-11	1.0	3	0.5977340936660767
bit	fic_1982_13389.txt-2358-9	nf_2008_774725.txt-325-15	1.0	1	0.27171677350997925
bit	fic_1983_10712.txt-1546-9	fic_2000_29253.txt-333-7	2.0	4	0.7730104327201843
bit	fic_1989_5359.txt-3560-23	news_1987_668817.txt-35-9	4.0	4	0.9625003337860107
bit	fic_1998_31530.txt-85-1	nf_1837_757476.txt-537-19	3.0	3	0.6546566486358643
bit	fic_1998_43216.txt-276-4	fic_2004_32047.txt-132-6	3.0	4	0.9250107407569885
bit	fic_1998_43216.txt-276-4	mag_1846_523866.txt-135-34	1.0	1	0.3124818801879883
bit	fic_1998_43216.txt-276-4	news_1982_671085.txt-4-24	3.0	3	0.7420937418937683
bit	fic_1998_43216.txt-276-4	nf_1837_757476.txt-3891-24	2.0	3	0.6795420050621033
bit	fic_2000_29253.txt-333-7	nf_1853_747976.txt-1572-25	2.0	2	0.34227052330970764
bit	fic_2002_27923.txt-256-14	nf_1969_774314.txt-477-2	1.0	2	0.32960450649261475
bit	fic_2002_27923.txt-256-14	nf_1997_773513.txt-272-7	1.0	4	0.77617347240448
bit	fic_2002_31307.txt-88-41	nf_1837_757476.txt-537-19	3.0	3	0.6552236080169678
bit	fic_2002_46761.txt-334-7	fic_2007_33609.txt-17-5	3.0	3	0.6822812557220459
bit	fic_2004_32047.txt-132-6	nf_1853_747976.txt-1572-25	1.0	2	0.35076087713241577
bit	fic_2007_33609.txt-17-5	mag_1966_492176.txt-127-14	3.0	4	0.8701719641685486
bit	fic_2007_33609.txt-17-5	news_2006_604854.txt-83-37	3.0	4	0.8961687088012695
bit	fic_2007_33609.txt-17-5	nf_1976_774315.txt-296-13	1.0	2	0.3367869257926941
bit	fic_2009_36638.txt-804-0	nf_1853_747976.txt-1572-25	1.0	2	0.5507686734199524
bit	fic_2009_36638.txt-804-0	nf_1969_774314.txt-476-11	1.0	3	0.6128267049789429
bit	mag_1845_555339.txt-10-10	news_1987_668817.txt-35-9	1.0	2	0.4902842044830322
bit	mag_1846_523866.txt-135-34	nf_1981_773908.txt-998-11	1.0	1	0.2189854383468628
bit	mag_1961_477716.txt-99-41	nf_1837_757476.txt-537-19	4.0	3	0.6372697353363037
bit	mag_1972_103841.txt-133-6	nf_1969_774314.txt-490-17	1.0	2	0.4299081563949585
bit	mag_1990_420108.txt-9-10	mag_1999_407884.txt-518-22	3.0	4	0.9126850366592407
bit	mag_1991_422593.txt-378-23	nf_1969_774314.txt-476-11	1.0	1	0.25323647260665894
bit	mag_1999_407884.txt-518-22	nf_1853_747976.txt-1572-25	1.0	1	0.2228771597146988
bit	news_1987_668817.txt-35-9	nf_1855_748146.txt-1524-6	4.0	4	0.945769727230072
bit	news_1988_668951.txt-44-7	nf_1853_747976.txt-1572-25	1.0	1	0.3086841106414795
bit	news_1998_610624.txt-107-35	nf_1969_774314.txt-476-11	1.0	1	0.2511917054653168
bit	nf_1837_757476.txt-537-19	nf_1859_747504.txt-1366-77	4.0	4	0.9191471338272095
bit	nf_1838_747482.txt-1671-13	nf_1976_774315.txt-296-13	1.0	2	0.556516706943512
bit	nf_1853_747976.txt-1572-25	nf_1969_774314.txt-476-11	4.0	4	0.8834890723228455
bit	nf_1969_774314.txt-476-11	nf_1976_774315.txt-296-13	4.0	4	0.9534873366355896
bit	nf_1969_774314.txt-477-2	nf_1981_773908.txt-998-11	1.0	1	0.2094002515077591
bit	nf_1969_774314.txt-490-17	nf_1997_773513.txt-272-7	1.0	2	0.40334564447402954
bit	nf_1976_774315.txt-296-13	nf_1997_773513.txt-272-7	1.0	1	0.2429673969745636
bit	nf_1997_773513.txt-272-7	nf_2008_774725.txt-325-15	1.0	1	0.256024032831192
chairman	fic_1833_7321.txt-1272-12	fic_1834_2652.txt-1112-26	4.0	4	0.9309920072555542
chairman	fic_1834_2652.txt-1112-26	mag_1821_553357.txt-5-2	4.0	4	0.9408078193664551
chairman	fic_1834_2652.txt-1112-26	mag_1981_432075.txt-9-6	4.0	4	0.9158260822296143
chairman	fic_1834_2652.txt-1112-26	mag_2000_413105.txt-45-4	4.0	4	0.7748136520385742
chairman	fic_1834_2652.txt-1112-26	mag_2002_396416.txt-34-1	4.0	4	0.9091934561729431
chairman	fic_1834_2652.txt-1112-26	news_1963_722929.txt-9-15	4.0	4	0.9490398168563843
chairman	fic_1834_2652.txt-1112-26	news_1963_723600.txt-57-5	4.0	4	0.7882887721061707
chairman	fic_1834_2652.txt-1112-26	news_1989_670293.txt-49-3	4.0	4	0.8646295070648193
chairman	fic_1834_2652.txt-1112-26	nf_1845_747580.txt-1247-20	4.0	4	0.945241391658783
chairman	fic_1842_7206.txt-2159-0	fic_1843_7208.txt-9877-1	4.0	4	0.8948737978935242
chairman	fic_1842_7206.txt-2172-11	mag_1989_328173.txt-1-1	4.0	4	0.8194749355316162
chairman	fic_1843_7208.txt-326-14	fic_1850_7171.txt-2896-10	4.0	4	0.9163044691085815
chairman	fic_1843_7208.txt-9877-1	fic_1979_16097.txt-625-12	4.0	4	0.9218571186065674
chairman	fic_1843_7208.txt-9877-1	mag_1976_287161.txt-19-5	4.0	4	0.9151338338851929
chairman	fic_1843_7208.txt-9877-1	mag_2000_413105.txt-45-4	4.0	4	0.8067013025283813
chairman	fic_1843_7208.txt-9877-1	nf_1846_747633.txt-113-13	4.0	4	0.9664772748947144
chairman	fic_1847_2352.txt-1025-11	mag_1821_553357.txt-5-2	4.0	3	0.7244200706481934
chairman	fic_1849_7167.txt-2790-1	mag_1976_287161.txt-19-5	4.0	4	0.9109973907470703
chairman	fic_1850_7171.txt-2896-10	news_1985_671507.txt-4-0	4.0	4	0.8411862850189209
chairman	fic_1850_7171.txt-2896-10	news_1989_668994.txt-2-39	4.0	4	0.9619246125221252
chairman	fic_1850_7171.txt-2896-10	nf_1843_747797.txt-819-9	4.0	4	0.9612219333648682
chairman	fic_1850_7171.txt-2896-10	nf_1846_747633.txt-83-17	4.0	4	0.8951051831245422
chairman	fic_1850_7171.txt-2896-10	nf_1987_773764.txt-30-15	4.0	4	0.7933456897735596
chairman	fic_1851_9819.txt-810-15	fic_1859_9192.txt-5103-20	4.0	4	0.9131989479064941
chairman	fic_1851_9819.txt-810-15	mag_1842_586820.txt-11-20	4.0	4	0.8978478312492371
chairman	fic_1851_9819.txt-810-15	news_1998_653810.txt-56-2	4.0	4	0.8728171586990356
chairman	fic_1857_9075.txt-6225-12	mag_2000_413105.txt-45-4	4.0	4	0.8276407718658447
chairman	fic_1859_9192.txt-5103-20	mag_1825_553683.txt-56-25	4.0	4	0.8311141133308411
chairman	fic_1859_9192.txt-5103-20	mag_1842_554993.txt-83-1	4.0	4	0.9754670858383179
chairman	fic_1859_9192.txt-5103-20	mag_1964_249404.txt-7-24	4.0	4	0.8410314321517944
chairman	fic_1859_9192.txt-5103-20	mag_1968_273118.txt-13-3	4.0	4	0.9103267192840576
chairman	fic_1859_9192.txt-5103-20	mag_1981_432075.txt-9-6	4.0	4	0.9184587001800537
chairman	fic_1859_9192.txt-5103-20	news_1976_732687.txt-30-4	4.0	4	0.9447857141494751
chairman	fic_1859_9192.txt-5103-20	news_1987_670137.txt-16-3	4.0	4	0.9572358131408691
chairman	fic_1859_9192.txt-5103-20	news_1994_606753.txt-47-7	4.0	4	0.940883457660675
chairman	fic_1859_9192.txt-5103-20	nf_1845_747580.txt-134-32	4.0	4	0.9550423622131348
chairman	fic_1859_9192.txt-5103-20	nf_1845_747632.txt-981-12	4.0	4	0.9825854897499084
chairman	fic_1968_10505.txt-1306-5	mag_1824_553556.txt-78-15	4.0	4	0.7950674295425415
chairman	fic_1971_10542.txt-4137-2	mag_1859_506498.txt-318-7	4.0	4	0.9459542036056519
chairman	fic_1971_10542.txt-4137-2	mag_1968_273118.txt-13-3	4.0	4	0.9072635173797607
chairman	fic_1971_10542.txt-4137-2	mag_1976_287161.txt-19-5	4.0	4	0.9151887893676758
chairman	fic_1971_10542.txt-4137-2	mag_1988_338240.txt-22-1	4.0	4	0.936732828617096
chairman	fic_1971_10542.txt-4137-2	news_1989_670323.txt-58-9	4.0	4	0.8696966171264648
chairman	fic_1971_10542.txt-4137-2	nf_1845_747632.txt-946-10	4.0	4	0.9505411386489868
chairman	fic_2003_31451.txt-34-18	mag_1821_553357.txt-5-2	4.0	4	0.8314845561981201
chairman	fic_2003_31451.txt-34-18	nf_1833_747716.txt-1047-11	4.0	4	0.8376163244247437
chairman	mag_1821_553357.txt-5-2	mag_1852_555768.txt-52-15	4.0	4	0.9821813106536865
chairman	mag_1824_553556.txt-71-3	mag_1968_273118.txt-13-3	4.0	4	0.8640809059143066
chairman	mag_1824_553556.txt-78-15	mag_1842_586820.txt-11-20	4.0	4	0.9683022499084473
chairman	mag_1824_553556.txt-78-15	mag_1989_328173.txt-1-1	4.0	4	0.9064348340034485
chairman	mag_1824_553556.txt-78-15	news_1979_734211.txt-94-3	4.0	4	0.9716134071350098
chairman	mag_1824_553556.txt-78-15	news_1988_669692.txt-19-24	4.0	4	0.9142008423805237
chairman	mag_1824_553556.txt-78-15	nf_1845_747580.txt-1296-8	4.0	4	0.958723783493042
chairman	mag_1825_553683.txt-56-25	news_1969_728042.txt-22-3	4.0	4	0.8729344606399536
chairman	mag_1829_553987.txt-7-10	mag_1856_590756.txt-169-61	4.0	2	0.5355116128921509
chairman	mag_1830_554058.txt-80-5	nf_1845_747580.txt-1247-20	4.0	4	0.8832689523696899
chairman	mag_1830_554072.txt-20-23	mag_1842_586820.txt-11-20	4.0	4	0.9694488644599915
chairman	mag_1832_554198.txt-46-13	mag_1978_493859.txt-58-4	4.0	4	0.8073713779449463
chairman	mag_1833_564465.txt-407-14	mag_1978_493859.txt-58-4	4.0	4	0.9404106140136719
chairman	mag_1841_554918.txt-179-10	mag_1981_432075.txt-9-6	3.0	4	0.9345169067382812
chairman	mag_1841_554975.txt-32-10	mag_1852_526185.txt-226-14	4.0	4	0.9565228223800659
chairman	mag_1842_554993.txt-83-1	news_1989_668994.txt-2-39	4.0	4	0.973033607006073
chairman	mag_1842_586820.txt-11-20	mag_1850_589167.txt-57-39	4.0	4	0.8951404094696045
chairman	mag_1842_586820.txt-11-20	mag_1850_589430.txt-153-27	4.0	4	0.9750804305076599
chairman	mag_1842_586820.txt-11-20	mag_1852_526185.txt-226-14	4.0	4	0.9498958587646484
chairman	mag_1842_586820.txt-11-20	mag_1962_246510.txt-15-12	4.0	4	0.8465902209281921
chairman	mag_1842_586820.txt-11-20	mag_1973_280382.txt-1-8	4.0	4	0.8999200463294983
chairman	mag_1842_586820.txt-11-20	mag_1976_287161.txt-19-5	4.0	4	0.9099979400634766
chairman	mag_1842_586820.txt-11-20	mag_1980_323107.txt-23-4	4.0	4	0.9136949777603149
chairman	mag_1842_586820.txt-11-20	news_1969_727750.txt-13-46	4.0	4	0.952957034111023
chairman	mag_1842_586820.txt-11-20	nf_1845_747580.txt-1236-12	4.0	4	0.9765750169754028
chairman	mag_1842_586832.txt-236-41	news_2000_633263.txt-34-4	4.0	4	0.9070366024971008
chairman	mag_1844_587318.txt-1023-23	mag_1980_323107.txt-23-4	4.0	4	0.8726646900177002
chairman	mag_1844_587318.txt-1023-23	mag_1989_328173.txt-1-1	4.0	4	0.9459574222564697
chairman	mag_1844_587318.txt-1139-1	nf_1987_773764.txt-30-15	4.0	4	0.8066586256027222
chairman	mag_1852_526185.txt-226-14	mag_1858_556507.txt-26-1	4.0	4	0.9302232265472412
chairman	mag_1852_526185.txt-226-14	mag_1960_270439.txt-18-1	4.0	4	0.9017699956893921
chairman	mag_1852_526185.txt-226-14	news_1989_669021.txt-17-3	4.0	4	0.8166810274124146
chairman	mag_1852_526185.txt-226-14	news_2000_622063.txt-40-19	4.0	3	0.7011622190475464
chairman	mag_1858_556624.txt-331-4	mag_2000_413105.txt-45-4	4.0	4	0.8425744771957397
chairman	mag_1960_204760.txt-19-7	news_2000_633263.txt-34-4	4.0	4	0.9370607137680054
chairman	mag_1960_270439.txt-18-1	mag_1975_290155.txt-13-11	4.0	4	0.9426501989364624
chairman	mag_1962_243711.txt-0-24	mag_1994_396796.txt-118-7	4.0	4	0.8569835424423218
chairman	mag_1963_431674.txt-203-9	mag_1981_432075.txt-9-6	4.0	4	0.9630371332168579
chairman	mag_1968_273118.txt-13-3	mag_1972_487999.txt-9-17	4.0	4	0.818952739238739
chairman	mag_1968_273118.txt-13-3	mag_1982_326703.txt-1-11	4.0	4	0.884588360786438
chairman	mag_1968_273118.txt-13-3	nf_1846_747633.txt-496-8	4.0	4	0.8085184097290039
chairman	mag_1968_491272.txt-368-17	mag_1976_287161.txt-19-5	4.0	4	0.9450303912162781
chairman	mag_1970_488059.txt-94-27	mag_2000_413105.txt-45-4	4.0	3	0.7048013210296631
chairman	mag_1971_490712.txt-62-15	news_2000_633263.txt-34-4	4.0	4	0.9435795545578003
chairman	mag_1976_287161.txt-19-5	news_1986_669549.txt-23-5	4.0	4	0.8632690906524658
chairman	mag_1976_287161.txt-19-5	nf_1987_773764.txt-30-15	4.0	4	0.8721388578414917
chairman	mag_1977_487930.txt-73-5	mag_1989_328173.txt-1-1	4.0	4	0.749812662601471
chairman	mag_1978_493859.txt-58-4	mag_1981_432075.txt-9-6	4.0	4	0.9109476208686829
chairman	mag_1978_493859.txt-58-4	mag_1987_334247.txt-0-2	4.0	4	0.8672906756401062
chairman	mag_1981_432075.txt-9-6	mag_1994_396796.txt-118-7	4.0	4	0.9117584824562073
chairman	mag_1981_432075.txt-9-6	news_1974_731466.txt-97-0	4.0	4	0.9093142747879028
chairman	mag_1982_490865.txt-257-15	nf_1987_773764.txt-30-15	4.0	4	0.798728346824646
chairman	mag_1986_331751.txt-27-6	news_1979_734385.txt-11-27	4.0	4	0.8794445991516113
chairman	mag_1987_334247.txt-0-2	nf_1842_747583.txt-1570-24	4.0	4	0.9456286430358887
chairman	mag_1989_328173.txt-1-1	news_1967_726195.txt-27-18	4.0	4	0.9757634401321411
chairman	mag_1989_328173.txt-1-1	news_2001_661948.txt-121-12	4.0	4	0.9490880966186523
chairman	mag_1989_328173.txt-1-1	nf_1842_747583.txt-1570-24	4.0	4	0.8016652464866638
chairman	mag_1991_421435.txt-34-3	mag_2000_413105.txt-45-4	4.0	4	0.987714946269989
chairman	mag_1992_423583.txt-297-18	news_2000_633263.txt-34-4	4.0	4	0.885425865650177
chairman	mag_1994_396796.txt-118-7	news_1979_734153.txt-6-17	4.0	4	0.914845883846283
chairman	mag_1994_396796.txt-118-7	nf_1843_747797.txt-712-3	4.0	4	0.8956849575042725
chairman	mag_2000_413105.txt-45-4	news_1967_726722.txt-23-34	4.0	3	0.6879264116287231
chairman	mag_2000_413105.txt-45-4	news_1997_652844.txt-87-18	4.0	4	0.9455291032791138
chairman	mag_2000_413105.txt-45-4	nf_1845_747632.txt-109-33	4.0	4	0.8363747596740723
chairman	news_1972_730292.txt-56-20	news_1975_732069.txt-85-3	4.0	4	0.8757222890853882
chairman	news_1972_730292.txt-56-20	news_2000_633263.txt-34-4	4.0	4	0.9083804488182068
chairman	news_1979_734385.txt-11-27	news_1985_671507.txt-4-0	4.0	4	0.8216347694396973
chairman	news_1979_734385.txt-11-27	nf_1845_747884.txt-906-5	4.0	4	0.9461787939071655
chairman	news_1985_671507.txt-4-0	news_1998_626809.txt-10-24	4.0	4	0.877927303314209
chairman	news_1985_671507.txt-4-0	nf_1846_747633.txt-231-1	4.0	4	0.8119295239448547
chairman	news_1989_670293.txt-49-3	nf_1845_747580.txt-134-32	4.0	4	0.8030221462249756
chairman	news_1997_652844.txt-87-18	nf_1842_747583.txt-1570-24	4.0	4	0.9083154201507568
chairman	news_1997_652844.txt-87-18	nf_1845_747580.txt-1286-4	4.0	4	0.8491650819778442
chairman	news_2000_633263.txt-34-4	nf_1837_755525.txt-1851-19	4.0	4	0.7946696281433105
chairman	news_2000_633263.txt-34-4	nf_1846_747633.txt-73-6	4.0	4	0.8958852887153625
chairman	news_2000_633263.txt-34-4	nf_1857_767292.txt-2104-4	4.0	3	0.7241601943969727
chairman	nf_1833_747716.txt-1047-11	nf_1987_773764.txt-30-15	4.0	4	0.8051484227180481
chairman	nf_1851_758845.txt-449-53	nf_1987_773764.txt-30-15	4.0	3	0.7257390022277832
chef	fic_1827_7168.txt-915-10	fic_2005_50340.txt-357-17	1.0	1	0.14103201031684875
chef	fic_1827_7168.txt-915-10	mag_1834_564675.txt-91-45	4.0	4	0.7619472742080688
chef	fic_1827_7168.txt-915-10	mag_2009_406412.txt-9-7	1.0	1	0.17353099584579468
chef	fic_1830_7266.txt-2405-21	news_2004_640280.txt-14-1	1.0	2	0.38569337129592896
chef	fic_1835_7142.txt-1357-3	fic_1835_7142.txt-815-43	4.0	4	0.9347985982894897
chef	fic_1846_544.txt-2808-20	mag_2002_397228.txt-0-30	2.0	3	0.6877824068069458
chef	fic_1846_556.txt-613-30	news_2006_629441.txt-92-6	4.0	4	0.9237449169158936
chef	fic_1848_1108.txt-1267-1	news_2006_629441.txt-92-6	4.0	4	0.925180196762085
chef	fic_1848_1108.txt-1271-6	fic_2005_50340.txt-357-17	3.0	4	0.9361635446548462
chef	fic_1848_1108.txt-658-11	news_1982_668379.txt-54-6	4.0	4	0.7710692882537842
chef	fic_1848_1108.txt-660-44	mag_1986_432289.txt-29-3	4.0	4	0.8968486189842224
chef	fic_1848_1108.txt-660-44	mag_1995_395507.txt-21-17	4.0	4	0.8939492702484131
chef	fic_1848_1108.txt-660-44	news_2006_623955.txt-26-1	3.0	4	0.8749759197235107
chef	fic_1848_1108.txt-704-4	nf_1977_774125.txt-1297-15	4.0	4	0.9492918848991394
chef	fic_1848_1108.txt-886-11	mag_1986_432289.txt-29-3	4.0	4	0.9393776655197144
chef	fic_1848_1108.txt-902-6	fic_2007_33461.txt-116-19	4.0	4	0.778675377368927
chef	fic_1848_1108.txt-907-2	nf_1977_774125.txt-986-6	4.0	2	0.5534533858299255
chef	fic_1855_602.txt-2563-6	nf_1991_774072.txt-1394-40	2.0	1	0.17612548172473907
chef	fic_1963_780073.txt-1843-7	fic_2005_50340.txt-357-17	4.0	4	0.9748966097831726
chef	fic_1963_780073.txt-930-21	news_2006_629441.txt-92-6	4.0	4	0.9351319074630737
chef	fic_1973_10570.txt-3537-12	news_2007_637870.txt-20-6	4.0	4	0.8338976502418518
chef	fic_1977_10626.txt-73-4	fic_2005_50340.txt-357-17	4.0	3	0.6782346963882446
chef	fic_1989_14218.txt-1947-9	fic_2004_32588.txt-86-3	4.0	4	0.9452134370803833
chef	fic_1992_40323.txt-77-14	mag_1836_554393.txt-176-6	1.0	3	0.5957353711128235
chef	fic_1992_40323.txt-77-14	mag_1995_395507.txt-44-0	4.0	4	0.9543833136558533
chef	fic_1992_40323.txt-77-14	mag_1998_400332.txt-12-12	4.0	4	0.9259821176528931
chef	fic_1992_40323.txt-77-14	news_1983_671296.txt-46-5	4.0	4	0.9584341645240784
chef	fic_1992_40323.txt-77-14	nf_1977_774125.txt-1398-15	4.0	4	0.9557489156723022
chef	fic_1995_39408.txt-349-5	nf_1977_774125.txt-1297-15	2.0	3	0.6616923809051514
chef	fic_1998_43248.txt-105-21	mag_2002_397228.txt-0-30	4.0	4	0.9605690240859985
