lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
heel_nn	nn2	1822	1	fic_1822_7243.txt-6594-27	 	The plains of Abraham were away to the left; the soft sward then unconsecrated with the blood of the brave -- untrodden, unprofaned by armed heels, and iron hoofs.	141:146	0:163	The plains of Abraham were away to the left ; the soft sward then unconsecrated with the blood of the brave -- untrodden , unprofaned by armed heels , and iron hoofs .	27	0:33	the plain of abraham be away to the leave ; the soft sward then unconsecrated with the blood of the brave -- untrodden , unprofaned by armed heel , and iron hoof .	at nn2 io np1 vbdr rl ii at jj_nn1@ y at jj nn1 rt jj iw at nn1 io at jj z nn1 y jj ii jj nn2 y cc nn1 nn2_vvz y
heel_nn	nn1	1843	1	fic_1843_7208.txt-7858-16	 	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	68:72	0:124	What do you think I 'm made of , " he continued , dashing his elegant heel on the floor , " cast-iron or New Hampshire granite ?	16	0:28	what do you think i be make of , " he continue , dash his elegant heel on the floor , " cast-iron or new hampshire granite ?	ddq vd0 ppy vvi ppis1 vbm vvn io y " pphs1 vvd y vvg appge jj nn1 ii at nn1 y " jj_nn1 cc np1 np1 nn1 y
heel_nn	nn1	1835	1	fic_1835_5605.txt-2350-13	 	Notwithstanding this, the Spaniards mustered in considerable force upon and about the heel of the bowsprit and cat-heads, armed with pistols, knives, and cutlasses.	86:90	0:164	Notwithstanding this , the Spaniards mustered in considerable force upon and about the heel of the bowsprit and cat-heads , armed with pistols , knives , and cutlasses .	13	0:29	notwithstanding this , the spaniard muster in considerable force upon and about the heel of the bowsprit and cat-heads , arm with pistol , knife , and cutlass .	ii_rr_cs@ dd1 y at nn2 vvn_vvd ii jj nn1 ii cc ii at nn1 io at nn1 cc nn2 y vvn_jj iw nn2 y nn2 y cc nn2_vvz y
heel_nn	nn1	1843	1	fic_1843_7155.txt-1279-8	 	As he spoke, he turned on his heel, and leaving the cabin, rejoined his subordinates on deck, and shortly after going down into the barge threw himself at his full length on the cushions	30:34	0:186	As he spoke , he turned on his heel , and leaving the cabin , rejoined his subordinates on deck , and shortly after going down into the barge threw himself at his full length on the cushions	8	0:38	as he speak , he turn on his heel , and leave the cabin , rejoin his subordinate on deck , and shortly after go down into the barge throw himself at his full length on the cushion	csa pphs1 vvd y pphs1 vvd ii_rp@ appge nn1 y cc vvg at nn1 y vvd appge nn2 ii nn1 y cc rr ii vvg rp ii at nn1 vvd ppx1 ii appge jj nn1 ii at nn2
heel_nn	nn2	1855	1	fic_1855_9098.txt-2073-8	 	forward, but his followers took to their heels and fled away.	41:46	0:61	forward , but his followers took to their heels and fled away .	8	0:13	forward , but his follower take to their heel and flee away .	rl y ccb appge nn2 vvd ii appge nn2 cc vvd_vvn rl y
heel_nn	nn2	1839	1	fic_1839_7296.txt-3852-25	 	Dead or alive, it is all the same to us, and the head of a dead rebel is easier to carry than the heels of a living one. "	98:103	0:122	Dead or alive , it is all the same to us , and the head of a dead rebel is easier to carry than the heels of a living one . "	25	0:32	dead or alive , it be all the same to us , and the head of a dead rebel be easy to carry than the heel of a live one . "	jj cc jj y pph1 vbz rr31 rr32 rr33 ii ppio2 y cc at nn1 io at1 jj nn1 vbz jjr to vvi csn at nn2 io at1 jj pn1 y "
heel_nn	nn2	1838	1	fic_1838_7086.txt-1397-55	 	Dismounting at the gate, he entered, and meeting Caroline in one of the avenues of the front yard, he delivered his message; then retracing his steps, and seating himself sideways upon his pony beneath the elm, he began to whistle a lively tune, to which he kicked his heels against his pony's sides by way of accompaniment. "	269:274	0:326	Dismounting at the gate , he entered , and meeting Caroline in one of the avenues of the front yard , he delivered his message ; then retracing his steps , and seating himself sideways upon his pony beneath the elm , he began to whistle a lively tune , to which he kicked his heels against his pony 's sides by way of accompaniment . "	55	0:67	dismount at the gate , he enter , and meet caroline in one of the avenue of the front yard , he deliver his message ; then retrace his step , and seat himself sideways upon his pony beneath the elm , he begin to whistle a lively tune , to which he kick his heel against his pony 's side by way of accompaniment . "	vvg ii at nn1 y pphs1 vvd y cc vvg_nn1 np1 ii mc1 io at nn2 io at jj_nn1 nn1 y pphs1 vvd appge nn1 y rt vvg appge nn2 y cc vvg_nn1 ppx1 rl ii appge nn1 ii at nn1 y pphs1 vvd to vvi at1 jj nn1 y ii ddq pphs1 vvd appge nn2 ii appge nn1 ge nn2 ii31 ii32 ii33 nn1 y "
heel_nn	nn2	1860	1	fic_1860_9188.txt-1983-30	 	came the gray-headed servant who carried the basket and bait, mounted upon a horse as venerable as himself, and whose ribbed sides he ceaselessly thumped with his two heels, keeping time thereat with every step made by his Rozinante.	167:172	0:233	came the gray-headed servant who carried the basket and bait , mounted upon a horse as venerable as himself , and whose ribbed sides he ceaselessly thumped with his two heels , keeping time thereat with every step made by his Rozinante .	30	0:43	come the gray-headed servant who carry the basket and bait , mount upon a horse as venerable as himself , and whose ribbed side he ceaselessly thump with his two heel , keep time thereat with every step make by his rozinante .	vvd at jj_nn1 nn1 pnqs vvd at nn1 cc nn1_vv0 y vvn_vvd ii at1 nn1 rg jj csa ppx1 y cc ddqge jj nn2 pphs1 rr vvd_vvn@ iw appge mc nn2 y vvg nnt1 nn1_<sub> iw at1 nn1 vvn ii appge np1_<sub> y
heel_nn	nn2	1838	1	nf_1838_747585.txt-1509-44	 	We left their servant, a strapping Greek, at the door, and the Arab having enlarged the hole, we went to work systematically, laid ourselves upon our backs, and, being prepared beforehand, were dragged in by the heels.	212:217	0:218	We left their servant , a strapping Greek , at the door , and the Arab having enlarged the hole , we went to work systematically , laid ourselves upon our backs , and , being prepared beforehand , were dragged in by the heels .	44	0:46	we leave their servant , a strapping greek , at the door , and the arab have enlarge the hole , we go to work systematically , lay ourselves upon our back , and , be prepare beforehand , be drag in by the heel .	ppis2 vvd appge nn1 y at1 jj nn1_jj y ii at nn1 y cc at nn1_jj vhg vvn at nn1 y ppis2 vvd ii nn1 rr y vvd_vvn ppx2 ii appge nn2 y cc y vbg vvn rr y vbdr vvn rp@ ii at nn2 y
heel_nn	nn1	1854	1	fic_1854_2820.txt-648-7	 	So saying, he turned on his heel and walked off, while Julia burst into tears and repaired to her own room, whither she was soon followed by her mother, who tried to console her.	28:32	0:178	So saying , he turned on his heel and walked off , while Julia burst into tears and repaired to her own room , whither she was soon followed by her mother , who tried to console her .	7	0:39	so say , he turn on his heel and walk off , while julia burst into tear and repair to her own room , whither she be soon follow by her mother , who try to console her .	rr vvg y pphs1 vvd ii_rp@ appge nn1 cc vvd rp y cs np1 vvd ii nn2 cc vvn_vvd ii appge da nn1 y rrq pphs1 vbdz rr vvn ii appge nn1 y pnqs vvd to vvi ppho1 y
heel_nn	nn2	1823	1	fic_1823_7213.txt-3609-15	 	now just give me the wink, master, " persisted Peter, " my heels are so itchy to run, and my hand so itchy to shake the doctor's fist for him, that, by my faith!	59:64	0:161	now just give me the wink , master , " persisted Peter , " my heels are so itchy to run , and my hand so itchy to shake the doctor 's fist for him , that , by my faith !	15	0:42	now just give me the wink , master , " persist peter , " my heel be so itchy to run , and my hand so itchy to shake the doctor 's fist for him , that , by my faith !	cs% rr vv0 ppio1 at nn1 y nn1_vv0@ y " vvd np1 y " appge nn2 vbr rg_rr jj to vvi y cc appge nn1 rg_rr jj to vvi at nn1 ge nn1 if ppho1 y dd1_cst y ii appge nn1 !
heel_nn	nn2	1835	1	fic_1835_7339.txt-1086-45	 	So saying, and taking the arm of our hero, bewildered at what he saw and heard, he led him aside, with little David wiping his eyes, and still unable to speak for his emotion, following them close at their heels.	206:211	0:212	So saying , and taking the arm of our hero , bewildered at what he saw and heard , he led him aside , with little David wiping his eyes , and still unable to speak for his emotion , following them close at their heels .	45	0:47	so say , and take the arm of our hero , bewildered at what he see and hear , he lead him aside , with little david wipe his eye , and still unable to speak for his emotion , follow them close at their heel .	rr vvg y cc vvg at nn1 io appge nn1 y jj_vvn% ii ddq pphs1 vvd cc vvd_vvn y pphs1 vvd ppho1 rl y iw jj_da1 np1 vvg appge nn2 y cc rr jk to vvi if appge nn1 y vvg ppho2 vv0_jj_rr@ ii appge nn2 y
heel_nn	nn2	1827	1	fic_1827_7168.txt-812-3	 	And striking his heels sturdily in the flanks of the horse, the gallant animal sprung like an arrow through the night -- and darting down the long track by which he had advanced, in a few minutes both steed and rider were lost to the view. "	17:22	0:241	And striking his heels sturdily in the flanks of the horse , the gallant animal sprung like an arrow through the night -- and darting down the long track by which he had advanced , in a few minutes both steed and rider were lost to the view . "	3	0:50	and strike his heel sturdily in the flank of the horse , the gallant animal spring like an arrow through the night -- and dart down the long track by which he have advance , in a few minute both steed and rider be lose to the view . "	cc vvg appge nn2 rr ii at nn2 io at nn1 y at jj nn1 vvd ii at1 nn1 ii at nnt1 z cc vvg_jj ii at jj nn1 ii ddq pphs1 vhd vvn y ii at1 da2 nnt2 rr nn1 cc nn1 vbdr vvn ii at nn1 y "
heel_nn	nn2	1854	1	fic_1854_70.txt-2563-57	 	With his horizon all his own, yet he a poor man, born to be poor, with his inherited Irish poverty or poor life, his Adam's grandmother and boggy ways, not to rise in this world, he nor his posterity, till their wading webbed bog-trotting feet get talaria to their heels.	265:270	0:271	With his horizon all his own , yet he a poor man , born to be poor , with his inherited Irish poverty or poor life , his Adam 's grandmother and boggy ways , not to rise in this world , he nor his posterity , till their wading webbed bog-trotting feet get talaria to their heels .	57	0:59	with his horizon all his own , yet he a poor man , born to be poor , with his inherit irish poverty or poor life , his adam 's grandmother and boggy way , not to rise in this world , he nor his posterity , till their wade webbed bog-trotting foot get talaria to their heel .	iw appge nn1 db appge da y rr pphs1 at1 jj nn1 y vvn to vbi jj y iw appge jj@ jj nn1 cc jj nn1 y appge np1 ge nn1 cc jj nn2 y xx to vvi ii_rp@ dd1 nn1 y pphs1 cc appge nn1 y cs_ii appge nn1_jj@_vvg jj jj_<sub> nn2 vv0 nn1 ii appge nn2 y
heel_nn	nn2	1853	1	fic_1853_3465.txt-426-13	 	I verily believe he'd just as quick trip up our minister's heels as yours or mine!	59:64	0:82	I verily believe he 'd just as quick trip up our minister 's heels as yours or mine !	13	0:19	i verily believe he have just as quick trip up our minister 's heel as yours or mine !	ppis1 rr vv0 pphs1 vhd_vm rr rg jj nn1 rp_ii@ appge nn1 ge nn2 csa ppge cc ppge !
heel_nn	nn2	1857	1	fic_1857_9075.txt-1980-10	 	devoted knight was very light, both of head and heels, at that time in the evening, " said her friend. "	48:53	0:104	devoted knight was very light , both of head and heels , at that time in the evening , " said her friend . "	10	0:25	devote knight be very light , both of head and heel , at that time in the evening , " say her friend . "	jj nn1 vbdz rg jj y db2 io nn1 cc nn2 y ii dd1 nnt1 ii at nnt1 y " vvd appge nn1 y "
heel_nn	nn2	1845	1	fic_1845_7316.txt-413-9	 	" not if you'll let me lay my heels at your fire.	30:35	0:49	" not if you 'll let me lay my heels at your fire .	9	0:14	" not if you will let me lay my heel at your fire .	" xx cs_csw@ ppy vm vvi ppio1 vvd appge nn2 ii appge nn1 y
heel_nn	nn1	1827	1	fic_1827_8772.txt-128-25	 	Alberto The world is rank with life, no twist or turn, But some untoward imp has crossed my path, One kicks my heel, or treads upon my foot, Then follows with a thousand score of words: Sir, upon the word of a Catholic; Saints and devils sir, I did not mean it,	111:115	0:261	Alberto The world is rank with life , no twist or turn , But some untoward imp has crossed my path , One kicks my heel , or treads upon my foot , Then follows with a thousand score of words : Sir , upon the word of a Catholic ; Saints and devils sir , I did not mean it ,	25	0:62	alberto the world be rank with life , no twist or turn , but some untoward imp have cross my path , one kick my heel , or tread upon my foot , then follow with a thousand score of word : sir , upon the word of a catholic ; saint and devil sir , i do not mean it ,	np1 at nn1 vbz nn1_jj@ iw nn1 y at_uh nn1 cc nn1_vv0 y ccb dd jj nn1 vhz vvn appge nn1 y pn1 vvz appge nn1 y cc vvz ii appge nn1 y rt vvz iw at1 m nn1 io nn2 y nn1 y ii at nn1 io at1 nn1_jj y np2@_nn2 cc nn2 nn1 y ppis1 vdd xx vvi pph1 y
heel_nn	nn2	1849	1	fic_1849_7230.txt-2460-19	 	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	112:117	0:175	wings , such a breathless profusion of miraculous somersets , such a hopeless confusion and entanglement of head , heels , arms , and legs , in one rapid and bewildering contortion .	19	0:33	wing , such a breathless profusion of miraculous somerset , such a hopeless confusion and entanglement of head , heel , arm , and leg , in one rapid and bewildering contortion .	nn2 y da at1 jj nn1 io jj nn2_<sub> y da at1 jj nn1 cc nn1 io nn1 y nn2 y nn2 y cc nn2 y ii mc1_pn1 jj_nn1@ cc jj nn1 y
heel_nn	nn1	1849	1	fic_1849_583.txt-4743-7	 	The schoolmaster now bestowed both whip and heel upon the starveling ribs of old Gunpowder, who dashed forward, snuffing and snorting, but came to a stand just by the bridge with a suddenness that had nearly sent his rider sprawling over his head.	44:48	0:247	The schoolmaster now bestowed both whip and heel upon the starveling ribs of old Gunpowder , who dashed forward , snuffing and snorting , but came to a stand just by the bridge with a suddenness that had nearly sent his rider sprawling over his head .	7	0:47	the schoolmaster now bestow both whip and heel upon the starveling rib of old gunpowder , who dash forward , snuff and snort , but come to a stand just by the bridge with a suddenness that have nearly send his rider sprawl over his head .	at nn1 rt vvd_vvn rr vv0 cc nn1 ii at nn1 nn2 io jj nn1 y pnqs vvd rl y vvg cc vvg_nn1@_jj@ y ccb vvd ii at1 nn1 rr ii at nn1 iw at1 nn1 cst vhd rr vvn appge nn1 vvg@_jj rp_ii appge nn1 y
heel_nn	nn2	1846	1	fic_1846_7036.txt-2789-8	 	He clapped his hands, kicked up his heels, and turned somersets like a harlequin.	36:41	0:81	He clapped his hands , kicked up his heels , and turned somersets like a harlequin .	8	0:17	he clap his hand , kick up his heel , and turn somerset like a harlequin .	pphs1 vvd appge nn2 y vvd_vvn rp appge nn2 y cc vvd_vvn nn2_<sub> ii at1 nn1 y
heel_nn	nn1	1855	1	nf_1855_748018.txt-1729-11	 	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	40:44	0:176	, - 7 Length of the hind foot , from the heel to the point of the long toe , - - 6 /z/ The iguanodon had also a horn , composed of bone , four inches high and of an irregular form .	11	0:44	, - 7 length of the hind foot , from the heel to the point of the long toe , - - 6 /z/ the iguanodon have also a horn , compose of bone , four inch high and of an irregular form .	y - mc nn1 io at jj nn1 y ii at nn1 ii at nn1 io at jj nn1 y - - mc vv0 at nn1 vhd rr at1 nn1 y vvd_vvn io nn1 y mc nnu2 jj cc io at1 jj nn1 y
heel_nn	nn1	1851	1	fic_1851_746.txt-2547-1	 	ivory heel, such would have been the reverberating crack and din of that bony step, that their dreams would have been on the crunching teeth of sharks.	6:10	0:151	ivory heel , such would have been the reverberating crack and din of that bony step , that their dreams would have been on the crunching teeth of sharks .	1	0:30	ivory heel , such would have be the reverberate crack and din of that bony step , that their dream would have be on the crunch tooth of shark .	nn1 nn1 y da vm vhi vbn at jj@_nn1@ nn1 cc nn1 io dd1 jj nn1 y cst appge nn2 vm vhi vbn ii at jj@_nn1@ nn2 io nn2 y
heel_nn	nn2	1849	1	fic_1849_7192.txt-7233-5	 	Lemuel stealthily creeping at his heels, followed him across the threshold, into the Room.	34:39	0:90	Lemuel stealthily creeping at his heels , followed him across the threshold , into the Room .	5	0:17	lemuel stealthily creep at his heel , follow him across the threshold , into the room .	vv0 rr vvg_jj ii appge nn2 y vvd ppho1 ii at nn1 y ii at nn1 y
heel_nn	nn2	1843	1	fic_1843_7208.txt-9320-65	 	A boy, in a cocked paper-hat, (a brigadier's hat at least), beating a drum with great energy, marched at the head of a company of youth, who, fitted out in belts and sticks, and bearing crickets and hurdygurdys in their hands, tramped along, assuming the port of martialists and sticking close to the heels of their leader.	301:306	0:323	A boy , in a cocked paper-hat , ( a brigadier 's hat at least ) , beating a drum with great energy , marched at the head of a company of youth , who , fitted out in belts and sticks , and bearing crickets and hurdygurdys in their hands , tramped along , assuming the port of martialists and sticking close to the heels of their leader .	65	0:70	a boy , in a cocked paper-hat , ( a brigadier 's hat at least ) , beat a drum with great energy , march at the head of a company of youth , who , fit out in belt and stick , and bear cricket and hurdygurdys in their hand , tramp along , assume the port of martialists and stick close to the heel of their leader .	at1 nn1 y ii at1 jj nn1_jj y y at1 nn1 ge nn1 rr21 rr22 y y vvg at1 nn1 iw jj nn1 y vvn_vvd ii at nn1 io at1 nn1 io nn1 y pnqs y vvn_vvd@ rp ii nn2 cc nn2_vvz y cc vvg nn2 cc nn1_<sub> ii appge nn2 y vvd rp y vvg at nn1 io nn2_<sub> cc vvg_jj rr_jj ii at nn2 io appge nn1 y
heel_nn	nn2	1845	1	nf_1845_747502.txt-1349-17	 	For whatever may be said by John Bull about the brains of a Frenchman lying in his heels, " for they do excel in dancing, ' ' yet their excellence in many of the more elevated departments of the natural sciences and the fine arts, abundantly proves that they excel all other people in that " elegant fusion of imagination and sentiment " which constitutes the beauty of their national genius.	83:88	0:392	For whatever may be said by John Bull about the brains of a Frenchman lying in his heels , " for they do excel in dancing , ' ' yet their excellence in many of the more elevated departments of the natural sciences and the fine arts , abundantly proves that they excel all other people in that " elegant fusion of imagination and sentiment " which constitutes the beauty of their national genius .	17	0:75	for whatever may be say by john bull about the brain of a frenchman lie in his heel , " for they do excel in dancing , ' ' yet their excellence in many of the more elevated department of the natural science and the fine art , abundantly prove that they excel all other people in that " elegant fusion of imagination and sentiment " which constitute the beauty of their national genius .	if ddqv vm vbi vvn ii np1 np1 ii at nn2 io at1 nn1 vvg ii_rp@ appge nn2 y " cs pphs2 vd0 vvi ii_rp@ nn1_vvg y "@ ge rr appge nn1 ii da2 io at rgr jj nn2 io at jj nn2 cc at jj nn2 y rr vvz cst pphs2 vv0 db jj nn ii dd1 " jj nn1 io nn1 cc nn1 " ddq vvz at nn1 io appge jj nn1 y
heel_nn	nn2	1845	1	fic_1845_7162.txt-674-56	 	Two other sportsmen, grave, sober-looking farmers, whom Harry greeted cheerily by name, and to whom in all due form I was next introduced, well-mounted, and armed with long single-barrelled guns, completed our party; and away we went at a rattling trot, the hounds following at Archer's heels, as steadily as though he hunted them three times a week. "	287:292	0:352	Two other sportsmen , grave , sober-looking farmers , whom Harry greeted cheerily by name , and to whom in all due form I was next introduced , well-mounted , and armed with long single-barrelled guns , completed our party ; and away we went at a rattling trot , the hounds following at Archer 's heels , as steadily as though he hunted them three times a week . "	56	0:71	two other sportsman , grave , sober-looking farmer , whom harry greet cheerily by name , and to whom in all due form i be next introduce , well-mounted , and arm with long single-barrelled gun , complete our party ; and away we go at a rattle trot , the hound follow at archer 's heel , as steadily as though he hunt them three time a week . "	mc jj nn2 y nn1_jj y jj nn2 y pnqo np1 vvd rr ii nn1 y cc ii pnqo ii_rp@ db jj nn1_vv0 ppis1 vbdz md vvn_vvd y nn1_jj y cc vvn_jj iw jj_rr jj_nn1 nn2 y vvd_vvn appge nn1 y cc rl ppis2 vvd ii at1 jj@ nn1 y at nn2 vvg ii np1 ge nn2 y rg rr csa cs pphs1 vvd ppho2 mc nnt2 at1 nnt1 y "
heel_nn	nn2	1842	1	fic_1842_7206.txt-4992-65	 	Fyler Close and your father loved the same woman; and there wasn't brighter angel out of heaven than that girl; they both loved her, Paul, but your father married her; and from that day to this, he has had the shadow of the devil, yes the devil himself in the form of that broker, at his heels.	288:293	0:294	Fyler Close and your father loved the same woman ; and there was n't brighter angel out of heaven than that girl ; they both loved her , Paul , but your father married her ; and from that day to this , he has had the shadow of the devil , yes the devil himself in the form of that broker , at his heels .	65	0:67	fyler close and your father love the same woman ; and there be n't brighter angel out of heaven than that girl ; they both love her , paul , but your father marry her ; and from that day to this , he have have the shadow of the devil , yes the devil himself in the form of that broker , at his heel .	np1 nnl1 cc appge nn1 vvd_vvn at da nn1 y cc ex vbdz xx jjr nn1 ii21 ii22 nn1 csn dd1 nn1 y pphs2 db2_rr vvd_vvn ppho1 y np1 y ccb appge nn1 vvd@_vvn@ ppho1 y cc ii dd1 nnt1 ii dd1 y pphs1 vhz vhn at nn1 io at nn1 y uh at nn1 ppx1 ii at nn1 io dd1 nn1 y ii appge nn2 y
heel_nn	nn2	1812	1	fic_1812_8987.txt-1407-11	 	Moore Off, off, -- the're here Upon our heels.	40:45	0:46	Moore Off , off , -- the 're here Upon our heels .	11	0:13	moore off , off , -- the be here upon our heel .	np1 rp_ii y rp y z at vbr rl ii appge nn2 y
heel_nn	nn1	1860	1	fic_1860_2807.txt-2613-2	 	with my heel, or shall I draw my sword on a reptile? "	8:12	0:54	with my heel , or shall I draw my sword on a reptile ? "	2	0:15	with my heel , or shall i draw my sword on a reptile ? "	iw appge nn1 y cc vm ppis1 vvi appge nn1 ii at1 nn1 y "
heel_nn	nn1	1847	1	fic_1847_1094.txt-1442-3	 	Turning on her heel within little more than a biscuit's toss of the reef, no earthly power could have saved us, were it not that, up to the very brink of the coral rampart, there are no soundings.	15:19	0:196	Turning on her heel within little more than a biscuit 's toss of the reef , no earthly power could have saved us , were it not that , up to the very brink of the coral rampart , there are no soundings .	3	0:44	turn on her heel within little more than a biscuit 's toss of the reef , no earthly power could have save us , be it not that , up to the very brink of the coral rampart , there be no sounding .	vvg_nn1 ii_rp@ appge nn1 ii da1_rr dar csn at1 nn1 ge nn1 io at nn1 y at jj nn1 vm vhi vvn ppio2 y vbdr pph1 xx dd1_cst y ii21 ii22 at jj nn1 io at nn1 nn1_vv0 y ex vbr at nn2 y
heel_nn	nn2	1853	1	fic_1853_9158.txt-40-11	 	He had gauntlets on his hands, and spurs upon his heels, but they were not the gilded spurs of knighthood, nor was there any plume or crest on his burgonet, nor any bearings on the plain, blood-red shield which hung about his neck.	50:55	0:231	He had gauntlets on his hands , and spurs upon his heels , but they were not the gilded spurs of knighthood , nor was there any plume or crest on his burgonet , nor any bearings on the plain , blood-red shield which hung about his neck .	11	0:49	he have gauntlet on his hand , and spur upon his heel , but they be not the gilded spur of knighthood , nor be there any plume or crest on his burgonet , nor any bearing on the plain , blood-red shield which hang about his neck .	pphs1 vhd nn2 ii appge nn2 y cc nn2 ii appge nn2 y ccb pphs2 vbdr xx at jj nn2 io nn1 y cc vbdz ex_rl dd nn1 cc nn1 ii appge nn1_<sub> y cc dd nn2 ii at nn1_jj y jj nn1 ddq vvd rp appge nn1 y
heel_nn	nn2	1832	1	fic_1832_7176.txt-1123-40	 	She now said some amiable things at parting, urged Hazard and myself to come to the Brakes, and rode forward with a becoming propriety of gait, attended by Ralph; -- Harvey had followed close at the heels of Bel -- and before the rays of the sun had fallen below the highest tree-tops, the equestrians were out of sight.	199:204	0:320	She now said some amiable things at parting , urged Hazard and myself to come to the Brakes , and rode forward with a becoming propriety of gait , attended by Ralph ; -- Harvey had followed close at the heels of Bel -- and before the rays of the sun had fallen below the highest tree-tops , the equestrians were out of sight .	40	0:65	she now say some amiable thing at parting , urge hazard and myself to come to the brake , and ride forward with a become propriety of gait , attend by ralph ; -- harvey have follow close at the heel of bel -- and before the ray of the sun have fall below the high tree-top , the equestrians be out of sight .	pphs1 rt vvd dd jj nn2 ii nn1_vvg y vvd_vvn nn1 cc ppx1 to vvi ii at nn2 y cc vvd rl iw at1 jj@ nn1 io nn1 y vvn ii np1 y z np1 vhd vvn jj_rr@_vv0 ii at nn2 io np1 z cc cs_ii at nn2 io at nn1 vhd vvn ii at jjt nn2 y at nn2 vbdr ii21 ii22 nn1 y
heel_nn	nn2	1835	1	mag_1835_565208.txt-27-39	 	He lifted one leg - down went the other; he changed sides - it was no better; till, finally, he floundered down and came on all fours; there he stuck, with fists and heels fast in the mud, and myself perched on his back.	166:171	0:220	He lifted one leg - down went the other ; he changed sides - it was no better ; till , finally , he floundered down and came on all fours ; there he stuck , with fists and heels fast in the mud , and myself perched on his back .	39	0:52	he lift one leg - down go the other ; he change side - it be no better ; till , finally , he flounder down and come on all fours ; there he stick , with fist and heel fast in the mud , and myself perch on his back .	pphs1 vvd mc1 nn1 - rp_nn1% vvd at jj_nn1@ y pphs1 vvd nn2 - pph1 vbdz at_rr% jjr_rrr y cs_nn1@ y rr y pphs1 vvd rr_<sub> cc vvd ii_rp@ db mc2 y rl pphs1 vvd y iw nn2 cc nn2 rr ii at nn1 y cc ppx1 vvn ii appge nn1 y
heel_nn	nn2	1833	1	fic_1833_7059.txt-551-42	 	Fancy a venerable old man trudging along the narrow pathway that runs winding through the sweet-scented meadows which lie betwixt his home and the spot consecrated to the service of his Maker, with his smiling happy family tripping gaily at his heels.	245:250	0:251	Fancy a venerable old man trudging along the narrow pathway that runs winding through the sweet-scented meadows which lie betwixt his home and the spot consecrated to the service of his Maker , with his smiling happy family tripping gaily at his heels .	42	0:44	fancy a venerable old man trudge along the narrow pathway that run wind through the sweet-scented meadow which lie betwixt his home and the spot consecrate to the service of his maker , with his smiling happy family trip gaily at his heel .	vv0 at1 jj jj nn1 vvg ii_rp at jj nn1 cst_dd1 vvz_nn2 vvg_jj ii at jj_nn1 nn2 ddq vv0 ii appge nn1 cc at nn1 vvn_vvd ii at nn1 io appge nn1 y iw appge jj jj nn1 vvg rr ii appge nn2 y
heel_nn	nn2	1823	1	fic_1823_7246.txt-1513-12	 	The good people instantly abandoned the horses, and took to their heels; but, willing to quicken their pace, Molton made deliberate aim at one of them, and shot away a part of his camblet cloak, in mere wantonness.	66:71	0:214	The good people instantly abandoned the horses , and took to their heels ; but , willing to quicken their pace , Molton made deliberate aim at one of them , and shot away a part of his camblet cloak , in mere wantonness .	12	0:45	the good people instantly abandon the horse , and take to their heel ; but , willing to quicken their pace , molton make deliberate aim at one of them , and shoot away a part of his camblet cloak , in mere wantonness .	at jj nn rr vvd_vvn at nn2 y cc vvd ii appge nn2 y ccb y jj to vvi appge nn1 y np1 vvd jj nn1 ii mc1 io ppho2 y cc vvd_vvn rl at1 nn1 io appge nn1 nn1 y ii jj nn1 y
heel_nn	nn2	1835	1	fic_1835_7016.txt-3297-13	 	What hinders thee to lie in wait, and, following at his heels, so do with him, that his Tlascalans who desert afterwards, may be frightened on the path, and so return to us?	56:61	0:173	What hinders thee to lie in wait , and , following at his heels , so do with him , that his Tlascalans who desert afterwards , may be frightened on the path , and so return to us ?	13	0:40	what hinder thee to lie in wait , and , follow at his heel , so do with him , that his tlascalans who desert afterwards , may be frighten on the path , and so return to us ?	ddq vvz ppy to vvi ii_rp@ nn1@_vv0 y cc y vvg ii appge nn2 y rr vd0 iw ppho1 y cst appge np2_<sub> pnqs vv0 rt y vm vbi vvn ii at nn1 y cc rr vv0 ii ppio2 y
