lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
include_vb	vvz	1841	1	nf_1841_747926.txt-866-2	 	The term includes all those trees which have an irregular surface in their boughs, more or less varied in outline, but exhibiting in the Tre " s d whole a top or head comparatively round; as the oak, ash, beech, and walnut.	9:17	0:223	The term includes all those trees which have an irregular surface in their boughs , more or less varied in outline , but exhibiting in the Tre " s d whole a top or head comparatively round ; as the oak , ash , beech , and walnut .	2	0:49	the term include all those tree which have an irregular surface in their bough , more or less varied in outline , but exhibit in the tre " s d whole a top or head comparatively round ; as the oak , ash , beech , and walnut .	at nn1 vvz db dd2 nn2 ddq vh0 at1 jj nn1 ii appge nn2 y rgr cc rgr jj ii nn1 y ccb vvg ii at fw " zz1 zz1 jj_nn1 at1 jj_nn1 cc nn1_vv0@ rr rp_jj y ii_csa at nn1 y nn1 y nn1 y cc nn1 y
include_vb	vvz	1854	1	mag_1854_566446.txt-208-24	 	Now there is, we have already intimated, a higher and more comprehensive view of God's universal kingdom, in which it includes and harmonizes these two economies, viz, nature and the supernatural, and by these two factors, like the contending forces of astronomy, settles and adjusts its orbit.	118:126	0:294	Now there is , we have already intimated , a higher and more comprehensive view of God 's universal kingdom , in which it includes and harmonizes these two economies , viz , nature and the supernatural , and by these two factors , like the contending forces of astronomy , settles and adjusts its orbit .	24	0:57	now there be , we have already intimate , a high and more comprehensive view of god 's universal kingdom , in which it include and harmonize these two economy , viz , nature and the supernatural , and by these two factor , like the contending force of astronomy , settle and adjust its orbit .	rt ex vbz y ppis2 vh0 rr vvn y at1 jjr cc rgr_dar jj nn1 io np1 ge jj nn1 y ii ddq pph1 vvz cc vvz dd2 mc nn2 y rex y nn1 cc at jj y cc ii dd2 mc nn2 y ii at jj nn2 io nn1 y vvz cc vvz appge nn1 y
include_vb	vvi	1855	1	mag_1855_505272.txt-562-10	 	The Convention voted that it had always been intended to include him in the sentence against the Bourbons; and with his young son, the Count of Beaujolais, he	57:64	0:158	The Convention voted that it had always been intended to include him in the sentence against the Bourbons ; and with his young son , the Count of Beaujolais , he	10	0:31	the convention vote that it have always be intend to include him in the sentence against the bourbon ; and with his young son , the count of beaujolais , he	at nn1 vvd_vvn cst pph1 vhd rr vbn vvn to vvi ppho1 ii at nn1 ii at np2 y cc iw appge jj nn1 y at nn1 io np1 y pphs1
include_vb	vvn	1827	1	mag_1827_553788.txt-21-23	 	By a second order, papers of a similar description, from 1783, to the commencement of the new government, were included.	111:119	0:120	By a second order , papers of a similar description , from 1783 , to the commencement of the new government , were included .	23	0:25	by a second order , paper of a similar description , from 1783 , to the commencement of the new government , be include .	ii at1 md_nnt1 nn1 y nn2 io at1 jj nn1 y ii mc y ii at nn1 io at jj nn1 y vbdr vvn y
include_vb	vvi	1821	1	mag_1821_553357.txt-97-14	 	After defining the northern boundary of the province, the charter goes on to include all the lands and hereditaments whatsoever, lying within the limits aforesaid, and extending as far as the outermost points or promontories of land called Cape Cod and Cape Malabar, north and south, and in latitude, breadth, and in length, and longitude, of and within all the breadth and compass aforesaid, throughout the main land there, from the said Atlantic or western sea and ocean, on the east part, towards the south sea or westward, as far as our colonies of	77:84	0:552	After defining the northern boundary of the province , the charter goes on to include all the lands and hereditaments whatsoever , lying within the limits aforesaid , and extending as far as the outermost points or promontories of land called Cape Cod and Cape Malabar , north and south , and in latitude , breadth , and in length , and longitude , of and within all the breadth and compass aforesaid , throughout the main land there , from the said Atlantic or western sea and ocean , on the east part , towards the south sea or westward , as far as our colonies of	14	0:108	after define the northern boundary of the province , the charter go on to include all the land and hereditaments whatsoever , lie within the limit aforesaid , and extend as far as the outermost point or promontory of land call cape cod and cape malabar , north and south , and in latitude , breadth , and in length , and longitude , of and within all the breadth and compass aforesaid , throughout the main land there , from the say atlantic or western sea and ocean , on the east part , towards the south sea or westward , as far as our colony of	ii vvg at jj nn1 io at nn1 y at nn1 vvz rp to vvi db at nn2 cc nn2 ddqv y vvg ii at nn2 vvd_vvn y cc vvg cs31 cs32 cs33 at jj nn2 cc nn2 io nn1 vvn np1 np1 cc np1 np1 y nd1 cc nd1 y cc ii nn1 y nn1 y cc ii nn1 y cc nn1 y io cc ii db at nn1 cc nn1 vvd_vvn y ii at jj nn1 rl y ii at jj%_vvd np1 cc jj nn1 cc nn1 y ii at nd1 nn1 y ii at nd1 nn1 cc rl y cs31 cs32 cs33 appge nn2 io
include_vb	vvd_vvn	1846	1	fic_1846_557.txt-3983-5	 	The next points examined, included the person and conduct of the plaintiff.	26:34	0:75	The next points examined , included the person and conduct of the plaintiff .	5	0:14	the next point examine , include the person and conduct of the plaintiff .	at md nn2 vvd_vvn y vvd_vvn at nn1 cc nn1 io at nn1 y
include_vb	vvz	1854	1	mag_1854_566446.txt-197-3	 	If the work includes an incarnation, as we suppose it must of necessity, then it must be God sending God into the world.	12:20	0:120	If the work includes an incarnation , as we suppose it must of necessity , then it must be God sending God into the world .	3	0:26	if the work include an incarnation , as we suppose it must of necessity , then it must be god send god into the world .	cs at nn1 vvz at1 nn1 y csa ppis2 vv0 pph1 vm io nn1 y rt pph1 vm vbi np1_nn1@ vvg np1_nn1@ ii at nn1 y
include_vb	vvi	1844	1	nf_1844_747607.txt-704-7	 	Under this denomination we are not to include all the laws given to the people of Israel.	38:45	0:89	Under this denomination we are not to include all the laws given to the people of Israel .	7	0:18	under this denomination we be not to include all the law give to the people of israel .	ii dd1 nn1 ppis2 vbr xx to vvi db at nn2 vvn ii at nn io np1 y
include_vb	vv0	1858	1	mag_1858_566921.txt-73-22	 	It extends south of the city forty miles, and northward among islands and mountains, about twenty-five more, if we include what is called the San Pablo Bay.	115:122	0:156	It extends south of the city forty miles , and northward among islands and mountains , about twenty-five more , if we include what is called the San Pablo Bay .	22	0:31	it extend south of the city forty mile , and northward among island and mountain , about twenty-five more , if we include what be call the san pablo bay .	pph1 vvz nd1 io at nn1 mc nnu2 y cc rl ii nn2 cc nn2 y rg mc dar_rrr y cs ppis2 vv0 ddq vbz vvn at np1 np1 nn1 y
include_vb	vvn	1843	1	mag_1843_565241.txt-170-2	 	both were included in the matter of sin or holiness, and in the desert of praise or blame.	10:18	0:90	both were included in the matter of sin or holiness , and in the desert of praise or blame .	2	0:20	both be include in the matter of sin or holiness , and in the desert of praise or blame .	rr_db2 vbdr vvn ii at nn1 io nn1 cc nn1 y cc ii at nn1 io nn1 cc nn1_vv0 y
include_vb	vvg@	1860	1	mag_1860_556896.txt-87-14	 	As such, moreover, it must be decided exclusively by historical evidence, including under this designation, however, the internal marks of truth or falsity in the narrative itself.	74:83	0:180	As such , moreover , it must be decided exclusively by historical evidence , including under this designation , however , the internal marks of truth or falsity in the narrative itself .	14	0:33	as such , moreover , it must be decide exclusively by historical evidence , include under this designation , however , the internal marks of truth or falsity in the narrative itself .	ii da y rr y pph1 vm vbi vvn rr ii jj nn1 y vvg@ ii dd1 nn1 y rr y at jj nn2 io nn1 cc nn1 ii at nn1 ppx1 y
include_vb	vvg@_ii	1846	1	fic_1846_4462.txt-4291-23	 	Beginning from his discovery of Medon's corpse upon the Esquiline, he now narrated to her fully all that had passed, including much that in his previous tale he had omitted.	117:126	0:173	Beginning from his discovery of Medon 's corpse upon the Esquiline , he now narrated to her fully all that had passed , including much that in his previous tale he had omitted .	23	0:34	begin from his discovery of medon 's corpse upon the esquiline , he now narrate to her fully all that have pass , include much that in his previous tale he have omit .	vvg_nn1 ii appge nn1 io np1_<sub> ge nn1 ii at np1_nn1@ y pphs1 rt vvn ii ppho1 rr db cst_dd1 vhd vvn y vvg@_ii rr_da1 cst_dd1 ii appge jj nn1 pphs1 vhd vvn y
include_vb	vvz	1841	1	nf_1841_747994.txt-437-12	 	extends not beyond the sphere of sensation, our desire for knowledge includes instinct, and it is this which leads many of us to the objects suited to the exercise of our /z/ peculiar talents.	69:77	0:192	extends not beyond the sphere of sensation , our desire for knowledge includes instinct , and it is this which leads many of us to the objects suited to the exercise of our /z/ peculiar talents .	12	0:37	extend not beyond the sphere of sensation , our desire for knowledge include instinct , and it be this which lead many of us to the object suit to the exercise of our /z/ peculiar talent .	vvz xx ii at nn1 io nn1 y appge nn1 if nn1 vvz nn1 y cc pph1 vbz dd1 ddq vvz da2 io ppio2 ii at nn2 vvn_vvd ii at nn1 io appge jj_nn1 jj nn2 y
include_vb	vvi	1840	1	mag_1840_554841.txt-264-11	 	Passing to the head of secondary instruction, the Report will include descriptions and notices of schools in Great Britain, France, Prussia, and Saxony; each chapter being devoted to a separate country, and preceded by general introductory remarks.	62:69	0:248	Passing to the head of secondary instruction , the Report will include descriptions and notices of schools in Great Britain , France , Prussia , and Saxony ; each chapter being devoted to a separate country , and preceded by general introductory remarks .	11	0:44	pass to the head of secondary instruction , the report will include description and notice of school in great britain , france , prussia , and saxony ; each chapter be devote to a separate country , and precede by general introductory remark .	vvg_nn1_jj ii at nn1 io jj_nn1 nn1 y at nn1 vm vvi nn2 cc nn2 io nn2 ii np1 np1 y np1 y np1 y cc np1 y dd1 nn1 vbg vvn%_jj ii at1 jj nn1 y cc vvn ii jj jj nn2 y
include_vb	vvd_vvn	1850	1	fic_1850_4498.txt-3170-19	 	Now she fixed her bright, wild eyes on her mother, now on the minister, and now included them both in the same glance; as if to detect and explain to herself the relation which they bore to one another.	80:88	0:202	Now she fixed her bright , wild eyes on her mother , now on the minister , and now included them both in the same glance ; as if to detect and explain to herself the relation which they bore to one another .	19	0:44	now she fix her bright , wild eye on her mother , now on the minister , and now include them both in the same glance ; as if to detect and explain to herself the relation which they bore to one another .	rt pphs1 vvd appge_ppho1 jj y jj nn2 ii appge nn1 y rt ii at nn1 y cc rt vvd_vvn ppho2 db2_rr ii at da nn1 y csa cs to vvi cc vvi ii ppx1 at nn1 ddq pphs2 vv0_vvd ii ppx121 ppx122 y
include_vb	vvn_vvd	1850	1	nf_1850_747423.txt-2088-40	 	It promotes, sustains, and improves a long train of arts, it is not easy to say how many, which are very important to the sustenance, com- * The duty on the import is of course included in the price of the manufactured article.	177:185	0:227	It promotes , sustains , and improves a long train of arts , it is not easy to say how many , which are very important to the sustenance , com- * The duty on the import is of course included in the price of the manufactured article .	40	0:49	it promote , sustain , and improve a long train of art , it be not easy to say how many , which be very important to the sustenance , com- * the duty on the import be of course include in the price of the manufacture article .	pph1 vvz y vvz y cc vvz at1 jj nn1 io nn2 y pph1 vbz xx jj to vvi rgq@ da2 y ddq vbr rg jj ii at nn1 y jj_<sub> fu at nn1 ii at nn1 vbz rr21 rr22 vvn_vvd ii at nn1 io at jj nn1 y
include_vb	vvn	1859	1	mag_1859_556756.txt-73-19	 	Moreover, when it happens, as happen it will, that the great body of the nation is included in the list of electors, and representation is proportioned to population, or to population and property combined, then England becomes, not in theory only, but in practice, a republic, though a republic under a monarchical form.	83:91	0:321	Moreover , when it happens , as happen it will , that the great body of the nation is included in the list of electors , and representation is proportioned to population , or to population and property combined , then England becomes , not in theory only , but in practice , a republic , though a republic under a monarchical form .	19	0:64	moreover , when it happen , as happen it will , that the great body of the nation be include in the list of elector , and representation be proportion to population , or to population and property combine , then england become , not in theory only , but in practice , a republic , though a republic under a monarchical form .	rr y cs_rrq pph1 vvz y rg@_ii@_csa vv0 pph1 vm y cst at jj nn1 io at nn1 vbz vvn ii at nn1 io nn2 y cc nn1 vbz vvn ii nn1 y cc ii nn1 cc nn1 vvd_vvn y rt np1 vvz y xx ii nn1 rr_jj y ccb ii nn1 y at1 nn1 y cs at1 nn1 ii at1 jj nn1 y
include_vb	vvn_vvd	1840	1	mag_1840_554814.txt-21-30	 	Its territory, comprising most of the present counties of Plymouth, Barnstable, and Bristol, together with a small tract of land on its southerly side, now included within the limits of Rhode Island, contained about eleven hundred square miles, or about one seventh of the present territory of this Commonwealth.	156:164	0:312	Its territory , comprising most of the present counties of Plymouth , Barnstable , and Bristol , together with a small tract of land on its southerly side , now included within the limits of Rhode Island , contained about eleven hundred square miles , or about one seventh of the present territory of this Commonwealth .	30	0:57	its territory , comprise most of the present county of plymouth , barnstable , and bristol , together with a small tract of land on its southerly side , now include within the limit of rhode island , contain about eleven hundred square mile , or about one seventh of the present territory of this commonwealth .	appge nn1 y vvg dat io at jj_nn1 nn2 io np1 y np1_jj y cc np1 y rl iw at1 jj nn1 io nn1 ii appge jj nn1 y rt vvn_vvd ii at nn2 io np1 nnl1 y vvn_vvd rg mc m jj nnu2 y cc ii mc1_pn1 md io at jj_nn1 nn1 io dd1 nn1 y
include_vb	vvi	1851	1	nf_1851_771607.txt-1708-2	 	do not include the Palais Royal, which was built by the Orleans branch of the Bourbon family, nor any of the spacious edifices erected for the several Ministers of State and for the transaction of public business.	7:14	0:213	do not include the Palais Royal , which was built by the Orleans branch of the Bourbon family , nor any of the spacious edifices erected for the several Ministers of State and for the transaction of public business .	2	0:40	do not include the palais royal , which be build by the orleans branch of the bourbon family , nor any of the spacious edifice erect for the several minister of state and for the transaction of public business .	vd0 xx vvi at nn1 jj y ddq vbdz vvn ii at np1 nn1 io at nn1_np1 nn1 y cc dd io at jj nn2 vvn_vvd if at da2 nn2 io nn1_np1@ cc if at nn1 io jj_nn1 nn1 y
include_vb	vvi	1826	1	fic_1826_314.txt-5158-21	 	He even darkly hinted that their success might be extended, with proper caution, in such a manner as to include the destruction of all whom they had reason to hate.	104:111	0:164	He even darkly hinted that their success might be extended , with proper caution , in such a manner as to include the destruction of all whom they had reason to hate .	21	0:33	he even darkly hint that their success might be extend , with proper caution , in such a manner as to include the destruction of all whom they have reason to hate .	pphs1 rr rr vvd cst appge nn1 vm vbi vvn y iw jj nn1 y ii da at1 nn1 csa to vvi at nn1 io db pnqo pphs2 vhd nn1 to vvi y
include_vb	vv0	1831	1	mag_1831_563795.txt-35-1	 	hey include every object, which can administer to his wants, or mul.. tiply the sources of his happiness.	4:11	0:105	hey include every object , which can administer to his wants , or mul .. tiply the sources of his happiness .	1	0:22	hey include every object , which can administer to his want , or mul ... tiply the source of his happiness .	uh vv0 at1 nn1 y ddq vm vvi ii ppge@_appge vvz_nn2% y cc vv0_nn1 ... ii_<sub> at nn2 io appge nn1 y
include_vb	vvd_vvn	1859	1	mag_1859_527065.txt-281-30	 	I thought he was creeping down that way, but I was not prepared for a leap spanning sue h a tremendous parenthesis of boarders as this change of position included.	154:162	0:163	I thought he was creeping down that way , but I was not prepared for a leap spanning sue h a tremendous parenthesis of boarders as this change of position included .	30	0:32	i think he be creep down that way , but i be not prepare for a leap span sue h a tremendous parenthesis of boarder as this change of position include .	ppis1 vvd pphs1 vbdz vvg rp_ii@ dd1 nn1 y ccb ppis1 vbdz xx vvn if at1 nn1 vvg vv0 zz1 at1 jj nn1 io nn2 csa_ii@ dd1 nn1 io nn1 vvd_vvn y
include_vb	vvg@_ii	1847	1	fic_1847_7149.txt-154-8	 	, ordered the men of the household -- including in those days the fowler and falconer, and half a dozen grooms and many a supernumerary more, whom we in these degenerate times have long discarded as incumbrances, to have their arms in readiness -- for every manor-house then had its regular armory -- and to prepare the great bell of the Hall, to summon all the tenants on the instant in case such proceedings should be needful.	38:47	0:428	, ordered the men of the household -- including in those days the fowler and falconer , and half a dozen grooms and many a supernumerary more , whom we in these degenerate times have long discarded as incumbrances , to have their arms in readiness -- for every manor-house then had its regular armory -- and to prepare the great bell of the Hall , to summon all the tenants on the instant in case such proceedings should be needful .	8	0:82	, order the man of the household -- include in those day the fowler and falconer , and half a dozen groom and many a supernumerary more , whom we in these degenerate time have long discard as incumbrances , to have their arm in readiness -- for every manor-house then have its regular armory -- and to prepare the great bell of the hall , to summon all the tenant on the instant in case such proceeding should be needful .	y vvd_vvn at nn2 io at nn1 z vvg@_ii ii dd2 nnt2 at nn1 cc nn1 y cc db_rr@ at1 m nn2 cc da2 at1 jj rrr y pnqo ppis2 ii dd2 jj nnt2 vh0 rr vvn csa_ii@ nn2 y to vhi appge nn2 ii nn1 z if at1 nn1_<sub> rt vhd appge jj jj_nn1 z cc to vvi at jj nn1 io at nn1 y to vvi db at nn2 ii at nnt1_jj cs21 cs22 da nn2 vm vbi jj y
include_vb	vvn	1836	1	fic_1836_7276.txt-1135-29	 	Susan suggested, that it was a pity such an opportunity should be confined to their children, and mentioned two or three worthy families whose children might be included.	161:169	0:170	Susan suggested , that it was a pity such an opportunity should be confined to their children , and mentioned two or three worthy families whose children might be included .	29	0:31	susan suggest , that it be a pity such an opportunity should be confine to their child , and mention two or three worthy family whose child might be include .	np1 vvd y cst pph1 vbdz at1 nn1 da at1 nn1 vm vbi vvn ii appge nn2 y cc vvn mc cc mc jj nn2 ddqge nn2 vm vbi vvn y
include_vb	vvg@	1848	1	mag_1848_555522.txt-75-11	 	When Boston society is spoken of, no person dreams of including in the collective idea the masters and sub-masters	54:63	0:114	When Boston society is spoken of , no person dreams of including in the collective idea the masters and sub-masters	11	0:20	when boston society be speak of , no person dream of include in the collective idea the master and sub-masters	cs np1 nn1 vbz vvn io y at nn1 nn2 io vvg@ ii at jj_nn1 nn1 at nn2 cc nn2_<sub>
include_vb	vvn_vvd	1836	1	fic_1836_7349.txt-2541-15	 	The compliment deserves my best courtesy; but I feel interested to have your sex included in it, because, as I am not quite young enough for a boy of fifteen, I expect I shall have to content myself with such small remnant of a heart as	81:89	0:236	The compliment deserves my best courtesy ; but I feel interested to have your sex included in it , because , as I am not quite young enough for a boy of fifteen , I expect I shall have to content myself with such small remnant of a heart as	15	0:50	the compliment deserve my best courtesy ; but i feel interested to have your sex include in it , because , as i be not quite young enough for a boy of fifteen , i expect i shall have to content myself with such small remnant of a heart as	at nn1 vvz appge jjt nn1 y ccb ppis1 vv0 jj to vhi appge nn1 vvn_vvd ii pph1 y cs y csa ppis1 vbm xx rg jj rr if at1 nn1 io mc y ppis1 vv0 ppis1 vm vhi to vvi ppx1 iw da jj nn1 io at1 nn1 csa
include_vb	vvn	1860	1	fic_1860_616.txt-3230-30	 	No sooner was the word spoken, than they loosed their hands; and the uproar of the Carnival swept like a tempestuous sea over the spot which they had included within their small circle of isolated feeling.	150:158	0:205	No sooner was the word spoken , than they loosed their hands ; and the uproar of the Carnival swept like a tempestuous sea over the spot which they had included within their small circle of isolated feeling .	30	0:39	no sooner be the word speak , than they loose their hand ; and the uproar of the carnival sweep like a tempestuous sea over the spot which they have include within their small circle of isolate feel .	at_rr% rrr vbdz at nn1 vvn y csn pphs2 vvd appge nn2 y cc at nn1 io at nn1 vvn_vvd ii at1 jj nn1 ii at nn1 ddq pphs2 vhd vvn ii appge jj nn1 io jj nn1 y
include_vb	vvz	1833	1	mag_1833_554231.txt-601-1	 	It includes, under one comprehensive term, the legislative, executive, and judiciary powers, that are habitually exercised through the corresponding departments of the government, as these powers originally existt ogether in the hands of the people.	3:11	0:249	It includes , under one comprehensive term , the legislative , executive , and judiciary powers , that are habitually exercised through the corresponding departments of the government , as these powers originally existt ogether in the hands of the people .	1	0:42	it include , under one comprehensive term , the legislative , executive , and judiciary power , that be habitually exercise through the corresponding department of the government , as these power originally existt ogether in the hand of the people .	pph1 vvz y rg mc1_pn1 jj nn1 y at jj y nn1 y cc nn1 nn2 y cst vbr rr vvn ii at jj nn2 io at nn1 y csa dd2 nn2 rr vv0_<sub> vv0 ii_rp@ at nn2 io at nn y
include_vb	vvi	1821	1	mag_1821_553344.txt-383-27	 	The northern boundary was afterwards extended to a line drawn from the mouth of the Yazoo river due east to the Chatahouchee, that the colony might include the settlements at Natchez.	148:155	0:183	The northern boundary was afterwards extended to a line drawn from the mouth of the Yazoo river due east to the Chatahouchee , that the colony might include the settlements at Natchez .	27	0:33	the northern boundary be afterwards extend to a line draw from the mouth of the yazoo river due east to the chatahouchee , that the colony might include the settlement at natchez .	at jj nn1 vbdz rt vvn_vvd ii at1 nn1 vvn ii at nn1 io at nn1_np1 nn1 jj_ii% nd1 ii at np1_<sub> y cst at nn1 vm vvi at nn2 ii np1 y
include_vb	vvn_vvd	1833	1	nf_1833_747581.txt-1229-3	 	1 The charter included within its limits the whole colony of New Haven; and as this was done without the consent of	14:22	0:115	1 The charter included within its limits the whole colony of New Haven ; and as this was done without the consent of	3	0:23	1 the charter include within its limit the whole colony of new haven ; and as this be do without the consent of	mc1 at nn1 vvn_vvd ii appge nn2 at jj nn1 io np1 np1 y cc csa_ii@ dd1 vbdz vdn iw at nn1 io
include_vb	vvz	1860	1	fic_1860_9791.txt-2-2	 	The bookplate includes the unofficial version of the University seal, which was drawn in 1916, with the donor's name typed in.	14:22	0:126	The bookplate includes the unofficial version of the University seal , which was drawn in 1916 , with the donor 's name typed in .	2	0:25	the bookplate include the unofficial version of the university seal , which be draw in 1916 , with the donor 's name type in .	at nn1 vvz at jj nn1 io at nn1 nn1_vv0 y ddq vbdz vvn ii mc y iw at nn1 ge nn1 vvd_vvn rp@ y
include_vb	vvn	1842	1	mag_1842_555028.txt-387-26	 	His petition to leave the country for the sake of procuring medical aid in England for his eyes was granted, and his property was not included in the list of confiscations on account of his adherence to the mother country.	134:142	0:222	His petition to leave the country for the sake of procuring medical aid in England for his eyes was granted , and his property was not included in the list of confiscations on account of his adherence to the mother country .	26	0:42	his petition to leave the country for the sake of procure medical aid in england for his eye be grant , and his property be not include in the list of confiscation on account of his adherence to the mother country .	appge nn1 to vvi at nn1 if at nn1 io vvg jj nn1 ii np1 if appge nn2 vbdz vvn y cc appge nn1 vbdz xx vvn ii at nn1 io nn2 ii31 ii32 ii33 appge nn1 ii at nn1 nn1 y
include_vb	vvg@_ii	1859	1	mag_1859_506520.txt-456-28	 	There was no help for it; I was a Virginian-my godfathers had promised and vowed, in my name, that all men were equally free (including, of course, the race of poor Gumbo), that the idea of a monarchy is absurd, and that I had the right to alter my form of government at pleasure.	126:135	0:280	There was no help for it ; I was a Virginian-my godfathers had promised and vowed , in my name , that all men were equally free ( including , of course , the race of poor Gumbo ) , that the idea of a monarchy is absurd , and that I had the right to alter my form of government at pleasure .	28	0:64	there be no help for it ; i be a virginian-my godfather have promise and vow , in my name , that all man be equally free ( include , of course , the race of poor gumbo ) , that the idea of a monarchy be absurd , and that i have the right to alter my form of government at pleasure .	ex vbdz at nn1 if pph1 y ppis1 vbdz at1 jj_<sub> nn2 vhd vvn cc vvn y ii appge nn1 y cst_dd1 db nn2 vbdr rr jj_vv0@ y vvg@_ii y rr21 rr22 y at nn1 io jj nn1_np1 y y cst at nn1 io at1 nn1 vbz jj y cc cst ppis1 vhd at nn1 to vvi appge nn1 io nn1 ii nn1 y
include_vb	vvz	1845	1	nf_1845_747928.txt-3757-37	 	The trees are rapid growing, with ample and lofty heads, and broad, light green, waved leaves- The fruit is more or less heart-shaped, with rich, tender sweet flesh * (This includes the Meriners and Gmniers of the French, which seem to us, practically, not distinct.)	173:181	0:267	The trees are rapid growing , with ample and lofty heads , and broad , light green , waved leaves- The fruit is more or less heart-shaped , with rich , tender sweet flesh * ( This includes the Meriners and Gmniers of the French , which seem to us , practically , not distinct . )	37	0:57	the tree be rapid growing , with ample and lofty head , and broad , light green , wave leaves- the fruit be more or less heart-shaped , with rich , tender sweet flesh * ( this include the meriners and gmniers of the french , which seem to us , practically , not distinct . )	at nn2 vbr jj jj_nn1@ y iw jj cc jj nn2 y cc jj y jj nn1_jj y vvd_vvn jj_<sub> at nn vbz rgr cc rgr jj y iw jj y jj jj_nn1@ jj_<sub> nn1_<sub> y dd1 vvz at np2_<sub> cc np1_<sub> io at nn1_jj y ddq vv0 ii ppio2 y rr y xx jj y y
include_vb	vv0	1855	1	fic_1855_602.txt-150-2	 	" You include the grounds about the houses? "	6:13	0:45	" You include the grounds about the houses ? "	2	0:10	" you include the ground about the house ? "	" ppy vv0 at nn2 ii at nn2 y "
include_vb	vvz	1833	1	nf_1833_747716.txt-1388-2	 	This reference includes the royal regulation or order of October loth, 1754, which has been so often mentioned, and which belongs to the 3 1st article of the Laws of the Indies.	15:23	0:177	This reference includes the royal regulation or order of October loth , 1754 , which has been so often mentioned , and which belongs to the 3 1st article of the Laws of the Indies .	2	0:36	this reference include the royal regulation or order of october loth , 1754 , which have be so often mention , and which belong to the 3 1st article of the law of the indies .	dd1 nn1 vvz at jj nn1 cc nn1 io npm1 jj y mc y ddq vhz vbn rg rr vvn_vvd y cc ddq vvz ii at mc md nn1 io at nn2 io at np1 y
include_vb	vvn	1841	1	nf_1841_747861.txt-285-35	 	That moment, every slave in the United States was /z/ free; and, if our colored friends had taken advantage of the declaration here made, and laid in their claim to be included in the family of man, and as a portion of the people of the United States, we do not see, we can not see, how their claim could have been disallowed by the men of that age.	168:176	0:349	That moment , every slave in the United States was /z/ free ; and , if our colored friends had taken advantage of the declaration here made , and laid in their claim to be included in the family of man , and as a portion of the people of the United States , we do not see , we can not see , how their claim could have been disallowed by the men of that age .	35	0:78	that moment , every slave in the united state be /z/ free ; and , if our color friend have take advantage of the declaration here make , and lay in their claim to be include in the family of man , and as a portion of the people of the united state , we do not see , we can not see , how their claim could have be disallow by the man of that age .	dd1 nn1 y at1 nn1 ii at np1 np1 vbdz jj jj y cc y cs appge jj@ nn2 vhd vvn nn1 io at nn1 rl vvd_vvn y cc vvn_vvd ii appge nn1 to vbi vvn ii at nn1 io nn1 y cc ii_csa at1 nn1 io at nn io at np1 np1 y ppis2 vd0 xx vvi y ppis2 vm xx vvi y rrq appge nn1 vm vhi vbn vvn ii at nn2 io dd1 nn1 y
include_vb	vv0	1837	1	nf_1837_747882.txt-1536-32	 	And in this case it will be immaterial whether the inventor has the monopoly of the compounding or the composition, since the monopoly of either, will, in effect, include both.	163:170	0:176	And in this case it will be immaterial whether the inventor has the monopoly of the compounding or the composition , since the monopoly of either , will , in effect , include both .	32	0:35	and in this case it will be immaterial whether the inventor have the monopoly of the compound or the composition , since the monopoly of either , will , in effect , include both .	cc ii dd1 nn1 pph1 vm vbi jj csw at nn1 vhz at nn1 io at nn1@_jj@ cc at nn1 y cs at nn1 io dd1_rr y vm_nn1@ y ii nn1 y vv0 db2 y
include_vb	vvn_vvd	1844	1	nf_1844_747533.txt-1670-15	 	There is a third class of literary productions which might, perhaps, be generally included under one or the other of the above heads, but which, to avoid ambiguity, will be separately considered.	82:90	0:195	There is a third class of literary productions which might , perhaps , be generally included under one or the other of the above heads , but which , to avoid ambiguity , will be separately considered .	15	0:38	there be a third class of literary production which might , perhaps , be generally include under one or the other of the above head , but which , to avoid ambiguity , will be separately consider .	ex vbz at1 md nn1 io jj nn2 ddq vm y rr y vbi rr vvn_vvd rg mc1 cc at nn1@_jj io at jj@ nn2 y ccb ddq y to vvi nn1 y vm vbi rr vvn_vvd y
include_vb	vvz	1848	1	mag_1848_524975.txt-526-26	 	The domestic constitution stands in no way parallel simply with the four forms of society that make up the union of humanity as a whole it includes them all rather in its single nature, in the way of beginning and germ.	139:147	0:219	The domestic constitution stands in no way parallel simply with the four forms of society that make up the union of humanity as a whole it includes them all rather in its single nature , in the way of beginning and germ .	26	0:43	the domestic constitution stand in no way parallel simply with the four form of society that make up the union of humanity as a whole it include them all rather in its single nature , in the way of beginning and germ .	at jj nn1 vvz_nn2 ii at nn1 rr_nn1 rr iw at mc nn2 io nn1 cst vv0 rp at nn1 io nn1 ii at1 nn1 pph1 vvz ppho2 db rg_rr@ ii appge jj nn1 y ii at nn1 io nn1_vvg cc nn1_vv0 y
include_vb	vvn	1849	1	mag_1849_525380.txt-64-11	 	UNDER the head of Trade, Commerce, and Transportation is included every species of exchange of products of the surpluses of industry.	57:65	0:133	UNDER the head of Trade , Commerce , and Transportation is included every species of exchange of products of the surpluses of industry .	11	0:24	under the head of trade , commerce , and transportation be include every species of exchange of product of the surplus of industry .	ii at nn1 io nn1 y nn1 y cc nn1 vbz vvn at1 nn io nn1 io nn2 io at nn2 io nn1 y
